
Trajectories
120
,,Head:RForeHead,,,Head:RTemple,,,Head:LForeHead,,,Head:LTemple,,,Head:REye,,,Head:LEye,,,CalibrationPane:DLabCal1,,,CalibrationPane:DLabCal2,,,CalibrationPane:DLabCal3,,,CalibrationPane:DLabCal4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2387,0,-132.016,212.822,1696.68,-223.241,206.379,1642.38,-89.2159,326.269,1705.84,-154,401.216,1655.18,-106.618,233.827,1617.6,-76.6212,311.226,1627.29,409.949,226.641,1634.98,322.791,-17.5478,1635.96,317.171,-16.5384,1433.36,405.167,226.894,1434.26
2388,0,-132.015,212.852,1696.7,-223.099,206.326,1642.22,-89.2175,326.304,1705.85,-154.006,401.235,1655.21,-106.605,233.835,1617.62,-76.6046,311.245,1627.32,409.95,226.642,1634.98,322.782,-17.5547,1635.98,317.183,-16.5364,1433.35,405.18,226.892,1434.27
2389,0,-132.041,212.893,1696.69,-223.222,206.387,1642.38,-89.235,326.305,1705.87,-154.016,401.252,1655.23,-106.597,233.85,1617.63,-76.6303,311.275,1627.33,409.942,226.634,1634.99,322.775,-17.5513,1635.97,317.198,-16.5428,1433.33,405.171,226.886,1434.28
2390,0,-132.009,212.864,1696.71,-223.077,206.315,1642.21,-89.2429,326.316,1705.89,-154.009,401.267,1655.24,-106.578,233.865,1617.62,-76.591,311.257,1627.36,409.942,226.632,1634.97,322.773,-17.5464,1635.97,317.194,-16.5479,1433.34,405.157,226.888,1434.27
2391,0,-131.993,212.858,1696.7,-223.08,206.32,1642.21,-89.2393,326.319,1705.9,-154.008,401.265,1655.26,-106.564,233.873,1617.63,-76.6144,311.277,1627.37,409.935,226.642,1634.99,322.77,-17.5448,1635.97,317.191,-16.5389,1433.34,405.163,226.899,1434.27
2392,0,-132.008,212.867,1696.71,-223.076,206.325,1642.22,-89.2489,326.317,1705.91,-153.969,401.261,1655.27,-106.571,233.875,1617.63,-76.5975,311.276,1627.4,409.938,226.642,1634.99,322.78,-17.5463,1635.98,317.188,-16.5424,1433.35,405.171,226.891,1434.27
2393,0,-131.991,212.857,1696.72,-223.066,206.325,1642.22,-89.2342,326.32,1705.91,-153.961,401.276,1655.26,-106.552,233.863,1617.65,-76.6017,311.281,1627.4,409.974,226.628,1634.97,322.794,-17.5569,1635.98,317.203,-16.5392,1433.34,405.198,226.898,1434.26
2394,0,-132.006,212.872,1696.72,-223.074,206.335,1642.22,-89.2122,326.312,1705.9,-153.938,401.281,1655.25,-106.573,233.869,1617.63,-76.5886,311.262,1627.38,410.016,226.614,1634.97,322.826,-17.5818,1636.01,317.218,-16.5495,1433.35,405.193,226.884,1434.26
2395,0,-132.001,212.877,1696.72,-223.199,206.422,1642.38,-89.2047,326.309,1705.9,-153.922,401.284,1655.24,-106.577,233.858,1617.63,-76.5841,311.239,1627.39,410.041,226.608,1634.98,322.85,-17.5847,1636.02,317.209,-16.5422,1433.36,405.191,226.887,1434.27
2396,0,-131.928,212.835,1696.8,-223.204,206.427,1642.39,-89.188,326.31,1705.88,-153.88,401.321,1655.24,-106.578,233.861,1617.62,-76.5677,311.239,1627.36,410.079,226.6,1634.97,322.875,-17.6065,1636.03,317.219,-16.5447,1433.36,405.194,226.879,1434.27
2397,0,-131.986,212.87,1696.73,-223.209,206.445,1642.4,-89.1617,326.313,1705.88,-153.858,401.317,1655.24,-106.571,233.848,1617.62,-76.5645,311.249,1627.34,410.087,226.591,1634.99,322.898,-17.5916,1636.02,317.228,-16.5455,1433.37,405.204,226.884,1434.27
2398,0,-132.012,212.906,1696.69,-223.218,206.454,1642.41,-89.1432,326.312,1705.87,-153.838,401.346,1655.23,-106.588,233.848,1617.61,-76.5581,311.232,1627.34,410.106,226.586,1634.98,322.892,-17.6099,1636.04,317.23,-16.5451,1433.36,405.194,226.883,1434.28
2399,0,-132.016,212.924,1696.68,-223.221,206.471,1642.4,-89.1361,326.303,1705.85,-153.802,401.354,1655.23,-106.592,233.849,1617.62,-76.5507,311.235,1627.31,410.083,226.591,1634.97,322.89,-17.5975,1636.04,317.234,-16.5579,1433.35,405.198,226.878,1434.28
2400,0,-132.024,212.914,1696.69,-223.234,206.489,1642.41,-89.1256,326.298,1705.85,-153.784,401.37,1655.23,-106.596,233.851,1617.61,-76.5439,311.237,1627.3,410.076,226.6,1634.97,322.87,-17.5993,1636.03,317.221,-16.5551,1433.36,405.191,226.886,1434.29
2401,0,-132.025,212.927,1696.68,-223.238,206.507,1642.4,-89.1212,326.306,1705.84,-153.785,401.379,1655.22,-106.607,233.862,1617.59,-76.5405,311.223,1627.29,410.054,226.606,1634.98,322.857,-17.5954,1636.04,317.2,-16.5517,1433.36,405.181,226.884,1434.27
2402,0,-132.031,212.933,1696.68,-223.248,206.52,1642.4,-89.1112,326.3,1705.83,-153.76,401.39,1655.21,-106.623,233.856,1617.6,-76.5466,311.229,1627.3,410.028,226.6,1634.97,322.833,-17.5931,1636.03,317.209,-16.5571,1433.35,405.184,226.874,1434.27
2403,0,-132.153,213.018,1696.68,-223.27,206.544,1642.39,-89.109,326.308,1705.82,-153.748,401.397,1655.2,-106.632,233.869,1617.6,-76.557,311.236,1627.29,409.997,226.608,1634.98,322.817,-17.5783,1636.02,317.202,-16.5501,1433.35,405.178,226.892,1434.28
2404,0,-132.059,212.955,1696.65,-223.28,206.561,1642.38,-89.1073,326.314,1705.81,-153.747,401.42,1655.2,-106.655,233.886,1617.58,-76.5502,311.246,1627.26,409.996,226.602,1634.98,322.8,-17.5845,1636.04,317.216,-16.5632,1433.34,405.172,226.874,1434.27
2405,0,-132.074,212.963,1696.65,-223.301,206.579,1642.38,-89.117,326.326,1705.8,-153.745,401.442,1655.18,-106.67,233.883,1617.56,-76.5738,311.256,1627.24,410,226.605,1634.97,322.788,-17.5812,1636.04,317.201,-16.5581,1433.35,405.19,226.878,1434.28
2406,0,-132.079,212.957,1696.66,-223.323,206.602,1642.38,-89.1212,326.337,1705.79,-153.757,401.455,1655.16,-106.681,233.898,1617.54,-76.5684,311.26,1627.24,409.973,226.607,1634.97,322.803,-17.5753,1636.03,317.189,-16.545,1433.35,405.155,226.88,1434.28
2407,0,-132.103,212.98,1696.65,-223.342,206.62,1642.37,-89.1333,326.343,1705.78,-153.774,401.466,1655.16,-106.697,233.896,1617.54,-76.5989,311.266,1627.23,410.001,226.602,1634.97,322.795,-17.5766,1636.01,317.192,-16.5642,1433.35,405.162,226.868,1434.28
2408,0,-132.123,212.991,1696.66,-223.363,206.626,1642.38,-89.1509,326.355,1705.78,-153.798,401.505,1655.16,-106.716,233.91,1617.55,-76.6562,311.286,1627.2,409.99,226.602,1634.97,322.796,-17.5696,1636.01,317.193,-16.5532,1433.35,405.174,226.879,1434.27
2409,0,-132.132,212.995,1696.66,-223.379,206.65,1642.38,-89.1795,326.38,1705.79,-153.842,401.518,1655.16,-106.729,233.934,1617.55,-76.6839,311.29,1627.22,409.976,226.613,1634.97,323,-17.54,1635.71,317.185,-16.5499,1433.34,405.164,226.882,1434.28
2410,0,-132.306,213.135,1696.66,-223.4,206.661,1642.38,-89.2218,326.394,1705.8,-153.871,401.535,1655.19,-106.749,233.934,1617.57,-76.6901,311.301,1627.26,409.952,226.617,1634.98,322.815,-17.5625,1635.96,317.174,-16.5455,1433.35,405.16,226.871,1434.28
2411,0,-132.193,213.014,1696.69,-223.425,206.66,1642.38,-89.2576,326.408,1705.84,-153.912,401.527,1655.19,-106.778,233.939,1617.59,-76.7012,311.319,1627.29,409.947,226.613,1634.98,322.807,-17.5606,1635.95,317.175,-16.541,1433.36,405.168,226.881,1434.27
2412,0,-132.39,213.152,1696.72,-223.454,206.684,1642.37,-89.2936,326.423,1705.85,-153.944,401.54,1655.21,-106.802,233.959,1617.61,-76.7284,311.334,1627.32,409.942,226.629,1634.98,322.781,-17.5552,1635.95,317.169,-16.5285,1433.36,405.172,226.89,1434.27
2413,0,-132.255,213.032,1696.72,-223.477,206.694,1642.37,-89.3282,326.443,1705.87,-153.97,401.582,1655.23,-106.827,233.977,1617.62,-76.7547,311.365,1627.33,409.917,226.642,1635,322.768,-17.5437,1635.96,317.183,-16.5292,1433.36,405.141,226.9,1434.29
2414,0,-132.297,213.028,1696.74,-223.511,206.709,1642.37,-89.3757,326.461,1705.89,-154.022,401.568,1655.23,-106.852,233.986,1617.64,-76.7782,311.358,1627.34,409.932,226.626,1634.98,322.765,-17.5396,1635.95,317.169,-16.5479,1433.34,405.15,226.901,1434.27
2415,0,-132.325,213.055,1696.74,-223.546,206.729,1642.36,-89.4087,326.487,1705.91,-154.085,401.581,1655.24,-106.861,234.003,1617.65,-76.8116,311.373,1627.35,409.926,226.636,1634.98,322.756,-17.5364,1635.95,317.169,-16.5257,1433.35,405.15,226.894,1434.28
2416,0,-132.388,213.094,1696.76,-223.588,206.745,1642.38,-89.4489,326.502,1705.92,-154.106,401.615,1655.24,-106.922,233.999,1617.66,-76.8133,311.382,1627.37,409.922,226.645,1634.98,322.757,-17.5388,1635.96,317.16,-16.5249,1433.35,405.124,226.911,1434.28
2417,0,-132.422,213.104,1696.78,-223.629,206.757,1642.4,-89.4841,326.517,1705.95,-154.133,401.621,1655.24,-106.945,233.997,1617.71,-76.8369,311.385,1627.39,409.931,226.651,1634.99,322.753,-17.536,1635.97,317.152,-16.5259,1433.35,405.146,226.906,1434.28
2418,0,-132.455,213.093,1696.81,-223.673,206.773,1642.4,-89.5245,326.537,1705.96,-154.187,401.665,1655.28,-106.974,233.999,1617.73,-76.8549,311.383,1627.41,409.911,226.654,1634.99,322.744,-17.5291,1635.97,317.149,-16.5058,1433.35,405.143,226.906,1434.28
2419,0,-132.489,213.095,1696.84,-223.714,206.788,1642.41,-89.5675,326.55,1705.98,-154.205,401.667,1655.27,-107.012,233.999,1617.76,-76.8773,311.393,1627.43,409.898,226.658,1634.98,322.734,-17.5329,1635.98,317.131,-16.5033,1433.36,405.124,226.908,1434.27
2420,0,-132.534,213.119,1696.87,-223.628,206.735,1642.26,-89.6023,326.557,1706.01,-154.264,401.664,1655.28,-107.04,234.015,1617.78,-76.8942,311.389,1627.45,409.881,226.654,1634.99,322.709,-17.5257,1635.99,317.149,-16.5097,1433.37,405.122,226.912,1434.29
2421,0,-132.582,213.119,1696.89,-223.8,206.813,1642.41,-89.6432,326.563,1706.02,-154.285,401.716,1655.29,-107.062,234.021,1617.8,-76.9206,311.398,1627.47,409.862,226.67,1634.99,322.678,-17.5182,1635.99,317.138,-16.5057,1433.35,405.123,226.922,1434.28
2422,0,-132.623,213.133,1696.9,-223.72,206.759,1642.27,-89.7029,326.582,1706.05,-154.326,401.712,1655.31,-107.092,234.042,1617.83,-76.9292,311.392,1627.49,409.836,226.667,1634.99,322.683,-17.5114,1635.98,317.134,-16.4949,1433.35,405.116,226.906,1434.28
2423,0,-132.657,213.133,1696.92,-223.877,206.824,1642.43,-89.7556,326.59,1706.07,-154.342,401.714,1655.31,-107.104,234.045,1617.85,-76.9671,311.383,1627.53,409.826,226.673,1634.99,322.651,-17.5116,1636,317.141,-16.511,1433.35,405.118,226.897,1434.28
2424,0,-132.698,213.155,1696.94,-223.784,206.774,1642.26,-89.8058,326.605,1706.11,-154.408,401.704,1655.31,-107.127,234.056,1617.89,-76.989,311.381,1627.54,409.294,227.051,1635.42,322.845,-17.4885,1635.7,317.139,-16.505,1433.34,405.116,226.917,1434.28
2425,0,-132.74,213.148,1696.97,-223.834,206.778,1642.29,-89.8471,326.616,1706.14,-154.427,401.722,1655.32,-107.14,234.072,1617.9,-77.0124,311.387,1627.57,409.297,227.045,1635.43,322.701,-17.5102,1635.95,317.153,-16.4985,1433.35,405.117,226.908,1434.28
2426,0,-132.761,213.162,1696.98,-223.849,206.785,1642.27,-89.8996,326.623,1706.17,-154.436,401.726,1655.34,-107.147,234.067,1617.93,-77.0304,311.386,1627.6,409.846,226.668,1634.99,322.7,-17.5143,1635.95,317.156,-16.5077,1433.35,405.118,226.906,1434.3
2427,0,-132.814,213.146,1697.03,-223.883,206.795,1642.28,-89.9406,326.638,1706.2,-154.485,401.733,1655.35,-107.167,234.077,1617.95,-77.0608,311.375,1627.63,409.857,226.661,1635,322.727,-17.5187,1635.95,317.134,-16.4982,1433.36,405.137,226.904,1434.28
2428,0,-132.843,213.167,1697.05,-223.924,206.803,1642.29,-89.9774,326.66,1706.22,-154.515,401.738,1655.34,-107.17,234.09,1617.98,-77.065,311.383,1627.67,409.897,226.652,1634.99,322.921,-17.5055,1635.71,317.157,-16.512,1433.35,405.14,226.912,1434.28
2429,0,-132.798,213.144,1697.14,-223.93,206.804,1642.29,-90.0221,326.659,1706.25,-154.546,401.741,1655.36,-107.18,234.088,1618.01,-77.102,311.376,1627.71,409.926,226.644,1635,322.771,-17.529,1635.96,317.165,-16.5178,1433.37,405.131,226.903,1434.29
2430,0,-132.837,213.135,1697.17,-223.964,206.804,1642.29,-90.0592,326.659,1706.27,-154.568,401.738,1655.35,-107.203,234.099,1618.02,-77.1273,311.367,1627.74,409.95,226.633,1634.98,322.967,-17.5107,1635.72,317.182,-16.5246,1433.35,405.152,226.9,1434.28
2431,0,-132.898,213.151,1697.17,-223.993,206.807,1642.29,-90.1021,326.655,1706.29,-154.573,401.731,1655.37,-107.221,234.093,1618.04,-77.1692,311.364,1627.77,409.953,226.639,1634.99,322.81,-17.5315,1635.95,317.166,-16.5016,1433.36,405.141,226.909,1434.28
2432,0,-132.911,213.143,1697.19,-224.002,206.804,1642.28,-90.1264,326.652,1706.3,-154.583,401.733,1655.38,-107.23,234.09,1618.06,-77.194,311.34,1627.8,409.96,226.639,1634.99,322.814,-17.5371,1635.96,317.171,-16.5074,1433.37,405.17,226.907,1434.28
2433,0,-132.947,213.145,1697.19,-224.037,206.807,1642.28,-90.1575,326.643,1706.32,-154.593,401.733,1655.38,-107.242,234.083,1618.07,-77.2255,311.332,1627.82,409.972,226.631,1635,322.808,-17.5419,1635.96,317.172,-16.5247,1433.36,405.148,226.895,1434.28
2434,0,-132.98,213.133,1697.22,-224.068,206.799,1642.27,-90.1852,326.634,1706.34,-154.598,401.747,1655.4,-107.268,234.081,1618.09,-77.2425,311.32,1627.84,409.974,226.639,1634.99,322.832,-17.5491,1635.95,317.181,-16.5132,1433.36,405.158,226.911,1434.28
2435,0,-132.991,213.113,1697.25,-224.073,206.794,1642.25,-90.2114,326.617,1706.35,-154.612,401.712,1655.41,-107.275,234.072,1618.1,-77.2488,311.3,1627.88,409.959,226.637,1635,322.835,-17.5499,1635.97,317.16,-16.5095,1433.38,405.16,226.909,1434.29
2436,0,-133.037,213.101,1697.26,-224.098,206.785,1642.25,-90.2347,326.607,1706.38,-154.607,401.708,1655.43,-107.293,234.077,1618.11,-77.2612,311.288,1627.9,409.968,226.632,1634.99,323,-17.5197,1635.71,317.181,-16.515,1433.36,405.161,226.899,1434.28
2437,0,-133.047,213.072,1697.27,-224.12,206.778,1642.24,-90.2523,326.594,1706.37,-154.62,401.698,1655.42,-107.309,234.066,1618.11,-77.2865,311.28,1627.92,409.976,226.632,1634.99,322.996,-17.5185,1635.71,317.181,-16.52,1433.36,405.181,226.907,1434.27
2438,0,-133.049,213.048,1697.3,-224.122,206.77,1642.23,-90.2738,326.572,1706.38,-154.66,401.688,1655.44,-107.323,234.071,1618.13,-77.2955,311.273,1627.9,409.988,226.631,1634.99,322.827,-17.5426,1635.97,317.18,-16.5207,1433.37,405.167,226.907,1434.29
2439,0,-133.092,213.038,1697.31,-224.143,206.766,1642.22,-90.2958,326.559,1706.39,-154.672,401.668,1655.42,-107.34,234.057,1618.13,-77.3198,311.255,1627.94,409.976,226.64,1634.99,322.817,-17.5421,1635.95,317.171,-16.5081,1433.37,405.17,226.909,1434.28
2440,0,-133.086,213.009,1697.34,-224.17,206.76,1642.22,-90.3059,326.542,1706.39,-154.683,401.637,1655.41,-107.36,234.031,1618.11,-77.345,311.243,1627.92,409.966,226.644,1634.99,322.821,-17.5412,1635.95,317.184,-16.5189,1433.35,405.158,226.907,1434.27
2441,0,-133.126,212.979,1697.31,-224.176,206.755,1642.2,-90.3176,326.508,1706.4,-154.686,401.63,1655.43,-107.372,234.017,1618.1,-77.3364,311.218,1627.94,409.94,226.638,1635,322.813,-17.5408,1635.96,317.173,-16.5291,1433.36,405.151,226.902,1434.28
2442,0,-133.143,212.964,1697.32,-224.206,206.745,1642.2,-90.3278,326.491,1706.39,-154.69,401.613,1655.43,-107.404,233.996,1618.09,-77.353,311.207,1627.94,409.95,226.627,1635.01,322.809,-17.5421,1635.95,317.186,-16.5283,1433.36,405.153,226.909,1434.29
2443,0,-133.171,212.942,1697.3,-224.226,206.74,1642.2,-90.3448,326.473,1706.39,-154.684,401.591,1655.43,-107.415,233.974,1618.08,-77.3646,311.185,1627.93,409.955,226.624,1634.99,322.818,-17.539,1635.97,317.166,-16.5216,1433.36,405.174,226.902,1434.27
2444,0,-133.161,212.915,1697.31,-224.229,206.721,1642.19,-90.3451,326.447,1706.4,-154.707,401.576,1655.44,-107.42,233.959,1618.08,-77.3693,311.18,1627.94,409.97,226.611,1634.99,322.816,-17.5427,1635.98,317.173,-16.5321,1433.35,405.175,226.889,1434.26
2445,0,-133.179,212.895,1697.31,-224.244,206.713,1642.19,-90.3532,326.428,1706.4,-154.706,401.556,1655.45,-107.439,233.948,1618.1,-77.3778,311.169,1627.96,409.969,226.624,1635,322.815,-17.5566,1635.98,317.177,-16.5201,1433.37,405.164,226.892,1434.27
2446,0,-133.203,212.875,1697.3,-224.263,206.699,1642.18,-90.3697,326.398,1706.4,-154.709,401.54,1655.47,-107.442,233.929,1618.09,-77.3764,311.157,1627.96,409.994,226.635,1634.99,322.827,-17.5527,1635.98,317.168,-16.5132,1433.37,405.163,226.888,1434.28
2447,0,-133.221,212.84,1697.3,-224.277,206.689,1642.17,-90.3773,326.37,1706.41,-154.721,401.518,1655.47,-107.462,233.914,1618.08,-77.3991,311.137,1627.96,409.999,226.608,1634.98,322.816,-17.5688,1635.99,317.173,-16.5306,1433.35,405.178,226.886,1434.26
2448,0,-133.245,212.818,1697.29,-224.295,206.679,1642.16,-90.3928,326.336,1706.41,-154.725,401.492,1655.49,-107.488,233.904,1618.08,-77.409,311.123,1627.96,410.024,226.609,1634.99,322.827,-17.5685,1636.01,317.167,-16.5362,1433.36,405.182,226.887,1434.28
2449,0,-133.238,212.782,1697.28,-224.296,206.668,1642.14,-90.3936,326.311,1706.4,-154.728,401.469,1655.48,-107.482,233.88,1618.07,-77.3945,311.103,1627.96,410.03,226.607,1635,322.836,-17.5696,1636.02,317.165,-16.5257,1433.36,405.161,226.896,1434.28
2450,0,-133.269,212.771,1697.27,-224.313,206.647,1642.13,-90.4076,326.283,1706.4,-154.737,401.448,1655.49,-107.506,233.861,1618.07,-77.4014,311.084,1627.97,410.036,226.597,1635,322.823,-17.575,1636.02,317.158,-16.5209,1433.38,405.148,226.899,1434.28
2451,0,-133.266,212.725,1697.3,-224.33,206.646,1642.13,-90.4256,326.25,1706.39,-154.742,401.425,1655.5,-107.541,233.845,1618.04,-77.4252,311.073,1627.95,410.022,226.598,1634.98,322.823,-17.5772,1636.03,317.157,-16.522,1433.36,405.143,226.9,1434.28
2452,0,-133.291,212.71,1697.27,-224.334,206.63,1642.11,-90.4334,326.218,1706.37,-154.741,401.41,1655.49,-107.55,233.812,1618.03,-77.4128,311.051,1627.95,410.007,226.604,1634.99,322.808,-17.5701,1636.01,317.169,-16.5217,1433.36,405.152,226.897,1434.27
2453,0,-133.328,212.705,1697.24,-224.36,206.621,1642.12,-90.4375,326.194,1706.37,-154.725,401.369,1655.48,-107.584,233.789,1618.04,-77.4303,311.046,1627.94,410.006,226.629,1634.99,322.789,-17.5643,1636.02,317.145,-16.5194,1433.36,405.135,226.904,1434.28
2454,0,-133.357,212.691,1697.22,-224.379,206.618,1642.11,-90.4514,326.171,1706.37,-154.71,401.34,1655.47,-107.601,233.768,1618.02,-77.4362,311.015,1627.94,409.983,226.619,1634.99,322.782,-17.5566,1636.01,317.163,-16.5216,1433.36,405.164,226.907,1434.26
2455,0,-133.355,212.668,1697.23,-224.384,206.609,1642.11,-90.464,326.152,1706.36,-154.721,401.323,1655.47,-107.613,233.744,1618.01,-77.4385,310.999,1627.94,409.982,226.63,1634.99,322.977,-17.5239,1635.72,317.152,-16.5141,1433.36,405.156,226.901,1434.27
2456,0,-133.389,212.645,1697.25,-224.402,206.61,1642.1,-90.4756,326.141,1706.37,-154.732,401.318,1655.48,-107.627,233.724,1618.02,-77.4594,311,1627.94,409.963,226.633,1634.98,322.802,-17.5409,1635.96,317.146,-16.5009,1433.36,405.164,226.917,1434.26
2457,0,-133.383,212.632,1697.25,-224.408,206.601,1642.11,-90.4691,326.132,1706.37,-154.737,401.308,1655.49,-107.637,233.729,1618.02,-77.4628,310.989,1627.95,409.967,226.644,1634.99,322.803,-17.532,1635.95,317.163,-16.5065,1433.35,405.162,226.916,1434.27
2458,0,-133.391,212.625,1697.24,-224.411,206.585,1642.09,-90.4806,326.126,1706.37,-154.755,401.316,1655.51,-107.639,233.723,1618.02,-77.4518,310.974,1627.94,409.954,226.635,1634.99,322.795,-17.5409,1635.97,317.153,-16.5034,1433.37,405.153,226.925,1434.27
2459,0,-133.384,212.607,1697.29,-224.418,206.585,1642.1,-90.5085,326.132,1706.38,-154.762,401.311,1655.49,-107.662,233.718,1618.04,-77.4569,310.988,1627.96,409.967,226.641,1634.98,322.955,-17.5099,1635.72,317.154,-16.5081,1433.35,405.15,226.92,1434.26
2460,0,-133.409,212.624,1697.27,-224.413,206.579,1642.09,-90.516,326.132,1706.39,-154.765,401.297,1655.49,-107.654,233.727,1618.04,-77.4636,310.997,1627.97,409.933,226.654,1634.99,322.78,-17.526,1635.95,317.154,-16.5022,1433.35,405.157,226.922,1434.26
2461,0,-133.376,212.61,1697.3,-224.399,206.569,1642.09,-90.527,326.144,1706.39,-154.779,401.285,1655.48,-107.639,233.729,1618.04,-77.4753,310.992,1627.97,409.931,226.653,1635,322.777,-17.5312,1635.95,317.151,-16.4959,1433.36,405.157,226.926,1434.26
2462,0,-133.378,212.598,1697.33,-224.412,206.562,1642.09,-90.5379,326.146,1706.4,-154.813,401.289,1655.48,-107.653,233.732,1618.05,-77.4688,310.988,1627.96,409.928,226.655,1634.98,322.924,-17.5023,1635.71,317.158,-16.4988,1433.35,405.145,226.916,1434.26
2463,0,-133.384,212.604,1697.33,-224.404,206.557,1642.09,-90.5452,326.143,1706.39,-154.787,401.307,1655.49,-107.649,233.727,1618.04,-77.4782,310.989,1627.98,409.925,226.65,1634.98,322.757,-17.5254,1635.95,317.135,-16.5051,1433.36,405.172,226.905,1434.26
2464,0,-133.414,212.611,1697.31,-224.413,206.547,1642.1,-90.5535,326.152,1706.4,-154.793,401.306,1655.5,-107.662,233.715,1618.07,-77.4893,310.999,1627.99,409.93,226.658,1634.99,322.771,-17.5224,1635.95,317.156,-16.5114,1433.36,405.145,226.928,1434.27
2465,0,-133.419,212.604,1697.33,-224.423,206.543,1642.1,-90.5737,326.151,1706.4,-154.821,401.302,1655.49,-107.67,233.727,1618.08,-77.5029,310.997,1628,409.94,226.651,1634.99,322.763,-17.5236,1635.95,317.144,-16.4979,1433.35,405.146,226.921,1434.27
2466,0,-133.452,212.613,1697.28,-224.411,206.534,1642.08,-90.5785,326.143,1706.41,-154.829,401.295,1655.49,-107.668,233.71,1618.08,-77.5058,310.999,1628,409.949,226.641,1634.98,322.78,-17.5301,1635.95,317.153,-16.4982,1433.36,405.163,226.913,1434.25
2467,0,-133.427,212.583,1697.34,-224.442,206.524,1642.11,-90.6075,326.138,1706.41,-154.837,401.296,1655.5,-107.691,233.72,1618.09,-77.5036,310.987,1628.01,409.962,226.635,1634.99,322.793,-17.5313,1635.95,317.15,-16.5075,1433.37,405.136,226.917,1434.27
2468,0,-133.42,212.559,1697.38,-224.443,206.525,1642.09,-90.6151,326.129,1706.41,-154.876,401.306,1655.53,-107.704,233.704,1618.09,-77.5166,310.979,1628.01,409.935,226.642,1635,322.783,-17.5331,1635.96,317.136,-16.491,1433.37,405.15,226.911,1434.26
2469,0,-133.453,212.588,1697.3,-224.445,206.517,1642.09,-90.6262,326.122,1706.42,-154.883,401.303,1655.52,-107.705,233.686,1618.09,-77.513,310.97,1628.01,409.952,226.641,1634.98,322.782,-17.5294,1635.95,317.136,-16.5059,1433.35,405.154,226.919,1434.26
2470,0,-133.468,212.571,1697.32,-224.458,206.499,1642.09,-90.6294,326.106,1706.42,-154.877,401.302,1655.53,-107.725,233.683,1618.08,-77.5256,310.965,1628.03,409.924,226.638,1634.98,322.756,-17.5356,1635.97,317.147,-16.5223,1433.35,405.14,226.917,1434.26
2471,0,-133.452,212.551,1697.35,-224.459,206.502,1642.08,-90.6364,326.091,1706.41,-154.887,401.287,1655.52,-107.725,233.661,1618.1,-77.5259,310.951,1628.03,409.909,226.651,1634.99,322.728,-17.5257,1635.98,317.128,-16.4959,1433.36,405.129,226.927,1434.26
2472,0,-133.472,212.533,1697.37,-224.484,206.488,1642.09,-90.6529,326.081,1706.42,-154.884,401.277,1655.53,-107.746,233.642,1618.1,-77.5355,310.937,1628.04,409.884,226.644,1634.99,322.703,-17.5215,1635.97,317.118,-16.5107,1433.35,405.123,226.924,1434.25
