rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:03.351	1440787833601	214.269	149.733			234.243	156.784
00:00:03.356	1440787833606			194.294	142.682		
00:00:03.368	1440787833618	214.134	150.149			234.097	157.123
00:00:03.370	1440787833620						
00:00:03.373	1440787833623			194.172	143.176		
00:00:03.384	1440787833634	214.265	149.774			234.276	156.811
00:00:03.389	1440787833639			194.255	142.737		
00:00:03.401	1440787833651	214.459	150.352			234.324	157.218
00:00:03.403	1440787833653						
00:00:03.406	1440787833656			194.595	143.486		
00:00:03.418	1440787833668	214.46	149.816			234.331	156.787
00:00:03.423	1440787833673			194.588	142.845		
00:00:03.434	1440787833684	214.541	149.901			234.457	156.56
00:00:03.437	1440787833687						
00:00:03.439	1440787833689			194.624	143.242		
00:00:03.451	1440787833701	214.824	149.821			234.752	156.963
00:00:03.456	1440787833706			194.896	142.68		
00:00:03.468	1440787833718	214.929	150.078			234.879	156.994
00:00:03.470	1440787833720						
00:00:03.473	1440787833723			194.979	143.163		
00:00:03.484	1440787833734	215.186	149.592			235.22	156.845
00:00:03.489	1440787833739			195.151	142.338		
00:00:03.501	1440787833751	220.699	150.098			246.352	157.507
00:00:03.503	1440787833753						
00:00:03.506	1440787833756			195.046	142.688		
00:00:03.518	1440787833768	215.413	149.253			235.311	156.284
00:00:03.523	1440787833773			195.515	142.221		
00:00:03.534	1440787833784	215.6	149.935			235.448	157.045
00:00:03.537	1440787833787						
00:00:03.539	1440787833789			195.752	142.825		
00:00:03.551	1440787833801	215.786	149.342			235.448	156.322
00:00:03.556	1440787833806			196.124	142.362		
00:00:03.568	1440787833818	216.117	149.766			235.686	156.441
00:00:03.570	1440787833820						
00:00:03.573	1440787833823			196.548	143.091		
00:00:03.584	1440787833834	216.847	149.724			236.386	156.502
00:00:03.589	1440787833839			197.308	142.946		
00:00:03.601	1440787833851	217.245	150.371			236.729	156.832
00:00:03.603	1440787833853						
00:00:03.606	1440787833856			197.762	143.91		
00:00:03.618	1440787833868	217.293	150.255			236.712	156.837
00:00:03.623	1440787833873			197.874	143.673		
00:00:03.634	1440787833884	217.495	150.67			236.924	156.739
00:00:03.637	1440787833887						
00:00:03.639	1440787833889			198.066	144.601		
