rec_time	UTC	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:02:42.571	1443463662423			189.056	157.289
00:02:42.583	1443463662435	144.343	157.05		
00:02:42.588	1443463662440			189.042	156.7
00:02:42.600	1443463662452	144.324	156.072		
00:02:42.604	1443463662456			188.784	157.295
00:02:42.617	1443463662469	144.208	156.684		
00:02:42.621	1443463662473			188.616	156.572
00:02:42.633	1443463662485	144.018	155.925		
00:02:42.637	1443463662489				
00:02:42.638	1443463662490			188.389	157.127
00:02:42.650	1443463662502	143.797	156.734		
00:02:42.654	1443463662506			188.209	156.489
00:02:42.667	1443463662519	143.793	155.751		
00:02:42.671	1443463662523			188.117	157.011
00:02:42.683	1443463662535	143.466	156.723		
00:02:42.688	1443463662540			187.947	156.484
00:02:42.700	1443463662552	143.41	155.803		
00:02:42.704	1443463662556			187.834	157.009
00:02:42.717	1443463662569	143.279	156.437		
00:02:42.721	1443463662573			187.51	156.249
00:02:42.733	1443463662585	140.983	155.152		
00:02:42.737	1443463662589				
00:02:42.738	1443463662590			185.526	155.636
00:02:42.750	1443463662602	140.436	154.225		
00:02:42.754	1443463662606			184.415	154.29
00:02:42.767	1443463662619	140.429	153.368		
00:02:42.771	1443463662623			184.378	154.862
00:02:42.783	1443463662635	140.19	153.729		
00:02:42.788	1443463662640			184.296	154.09
00:02:42.800	1443463662652	140.094	153.231		
00:02:42.804	1443463662656			184.263	154.51
00:02:42.817	1443463662669	140.125	153.386		
00:02:42.821	1443463662673			184.208	153.793
00:02:42.833	1443463662685	140.177	152.591		
00:02:42.837	1443463662689				
00:02:42.838	1443463662690			184.172	154.308
00:02:42.850	1443463662702	140.044	153.098		
00:02:42.854	1443463662706			184.123	153.519
00:02:42.867	1443463662719	140.107	152.345		
00:02:42.871	1443463662723			184.195	153.882
00:02:42.883	1443463662735	140.153	152.614		
00:02:42.888	1443463662740			184.167	153.211
00:02:42.900	1443463662752	140.197	151.834		
00:02:42.904	1443463662756			184.154	153.561
00:02:42.917	1443463662769	140.269	152.367		
00:02:42.921	1443463662773			184.178	153.02
00:02:42.933	1443463662785	139.955	151.824		
00:02:42.937	1443463662789				
00:02:42.938	1443463662790			183.945	153.571
00:02:42.950	1443463662802	136.604	153.505		
00:02:42.954	1443463662806			180.386	153.906
00:02:42.967	1443463662819	135.53	152.755		
00:02:42.971	1443463662823			179.516	154.753
00:02:42.983	1443463662835	135.751	153.516		
00:02:42.988	1443463662840			179.942	154.209
00:02:43.000	1443463662852	135.697	152.892		
00:02:43.004	1443463662856			180.033	154.791
00:02:43.017	1443463662869	135.739	153.537		
00:02:43.021	1443463662873			180.122	154.255
00:02:43.033	1443463662885	135.906	153.022		
00:02:43.037	1443463662889				
00:02:43.038	1443463662890			180.334	154.841
00:02:43.050	1443463662902	136.098	153.57		
00:02:43.054	1443463662906			180.476	154.287
00:02:43.067	1443463662919	136.082	153.097		
00:02:43.071	1443463662923			180.59	155.003
00:02:43.083	1443463662935	136.204	153.624		
00:02:43.088	1443463662940			180.733	154.401
00:02:43.100	1443463662952	136.317	153.106		
00:02:43.104	1443463662956			181.024	155.061
00:02:43.117	1443463662969	136.366	153.712		
00:02:43.121	1443463662973			181.164	154.476
00:02:43.133	1443463662985	136.562	153.208		
00:02:43.137	1443463662989				
00:02:43.138	1443463662990			181.393	155.08
00:02:43.150	1443463663002	136.795	153.836		
00:02:43.154	1443463663006			181.64	154.594
00:02:43.167	1443463663019	136.928	153.299		
00:02:43.171	1443463663023			181.8	155.238
00:02:43.183	1443463663035	137.06	154.038		
00:02:43.188	1443463663040			182.004	154.63
00:02:43.200	1443463663052	137.223	153.519		
00:02:43.204	1443463663056			182.169	155.471
00:02:43.217	1443463663069	136.5	156.569		
00:02:43.221	1443463663073			181.346	157.697
00:02:43.233	1443463663085	135.843	157.991		
00:02:43.237	1443463663089				
00:02:43.238	1443463663090			180.584	160.338
00:02:43.250	1443463663102	135.553	158.232		
00:02:43.254	1443463663106			180.932	159.55
00:02:43.267	1443463663119	135.925	157.801		
00:02:43.271	1443463663123			181.14	160.153
00:02:43.283	1443463663135	135.933	158.467		
00:02:43.288	1443463663140			181.368	159.513
00:02:43.300	1443463663152	136.202	157.731		
00:02:43.304	1443463663156			181.488	159.922
00:02:43.317	1443463663169	135.942	158.268		
00:02:43.321	1443463663173			181.715	159.376
00:02:43.333	1443463663185	136.303	157.453		
00:02:43.337	1443463663189				
00:02:43.338	1443463663190			181.808	159.99
00:02:43.350	1443463663202	136.201	157.942		
00:02:43.354	1443463663206			181.96	159.188
00:02:43.367	1443463663219	136.573	157.519		
00:02:43.371	1443463663223			182.152	159.701
00:02:43.383	1443463663235	136.124	158.287		
00:02:43.388	1443463663240			182.152	159.161
00:02:43.400	1443463663252	136.63	157.238		
00:02:43.404	1443463663256			182.252	159.856
00:02:43.417	1443463663269	136.755	158.362		
00:02:43.421	1443463663273			182.441	159.157
00:02:43.433	1443463663285	136.745	157.487		
00:02:43.437	1443463663289				
00:02:43.438	1443463663290			182.621	159.749
00:02:43.450	1443463663302	137.011	158.176		
00:02:43.454	1443463663306			182.811	159.143
00:02:43.467	1443463663319	137.108	157.515		
00:02:43.471	1443463663323			182.949	159.699
00:02:43.483	1443463663335	137.43	158.369		
00:02:43.488	1443463663340			183.114	159.206
00:02:43.500	1443463663352	137.538	157.549		
00:02:43.504	1443463663356			183.138	159.736
00:02:43.517	1443463663369	137.622	158.106		
00:02:43.521	1443463663373			183.275	159.103
00:02:43.533	1443463663385	137.621	157.614		
00:02:43.537	1443463663389				
00:02:43.538	1443463663390			183.361	159.704
00:02:43.550	1443463663402	137.509	158.499		
00:02:43.554	1443463663406			183.569	159.006
00:02:43.567	1443463663419	137.81	158.096		
00:02:43.571	1443463663423			183.692	159.503
00:02:43.583	1443463663435	137.81	158.096		
00:02:43.588	1443463663440			183.692	159.503
00:02:43.600	1443463663452	137.81	158.096		
00:02:43.604	1443463663456			183.692	159.503
00:02:43.617	1443463663469	137.81	158.096		
00:02:43.621	1443463663473			183.62	158.838
00:02:43.633	1443463663485	137.788	157.602		
00:02:43.637	1443463663489				
00:02:43.638	1443463663490			183.681	159.378
00:02:43.650	1443463663502	137.784	157.895		
00:02:43.654	1443463663506			183.613	158.712
00:02:43.667	1443463663519	137.54	157.443		
00:02:43.671	1443463663523			183.676	159.32
00:02:43.683	1443463663535	137.633	157.966		
00:02:43.688	1443463663540			183.659	158.695
00:02:43.700	1443463663552	139.335	156.953		
00:02:43.704	1443463663556			185.462	158.87
00:02:43.717	1443463663569	141.555	156.64		
00:02:43.721	1443463663573			187.688	156.89
00:02:43.733	1443463663585	142.164	155.598		
00:02:43.737	1443463663589				
00:02:43.738	1443463663590			187.618	156.92
00:02:43.750	1443463663602	142.113	155.922		
00:02:43.754	1443463663606			187.319	156.257
00:02:43.767	1443463663619	142.161	155.028		
00:02:43.771	1443463663623			187.371	156.729
00:02:43.783	1443463663635	142.003	155.464		
00:02:43.788	1443463663640			187.295	156.049
00:02:43.800	1443463663652	141.87	154.921		
00:02:43.804	1443463663656			187.288	156.637
00:02:43.817	1443463663669	141.886	155.469		
00:02:43.821	1443463663673			187.105	156.023
00:02:43.833	1443463663685	141.776	154.926		
00:02:43.837	1443463663689				
00:02:43.838	1443463663690			187.193	156.505
00:02:43.850	1443463663702	141.768	155.718		
00:02:43.854	1443463663706			187.208	155.934
00:02:43.867	1443463663719	141.741	154.821		
00:02:43.871	1443463663723			187.205	156.393
00:02:43.883	1443463663735	141.764	155.585		
00:02:43.888	1443463663740			187.191	155.651
00:02:43.900	1443463663752	141.527	154.48		
00:02:43.904	1443463663756			187.096	156.29
00:02:43.917	1443463663769	141.522	155.42		
00:02:43.921	1443463663773			186.89	155.692
00:02:43.933	1443463663785	138.862	155.609		
00:02:43.937	1443463663789				
00:02:43.938	1443463663790			184.568	157.24
00:02:43.950	1443463663802	135.928	157.056		
00:02:43.954	1443463663806			181.719	157.852
00:02:43.967	1443463663819	136.085	156.651		
00:02:43.971	1443463663823			181.857	158.505
00:02:43.983	1443463663835	136.046	157.012		
00:02:43.988	1443463663840			181.765	157.839
00:02:44.000	1443463663852	135.918	156.458		
00:02:44.004	1443463663856			181.852	158.389
00:02:44.017	1443463663869	136.037	156.808		
00:02:44.021	1443463663873			181.767	157.774
00:02:44.033	1443463663885	136.409	156.103		
00:02:44.037	1443463663889				
00:02:44.038	1443463663890			181.952	158.255
00:02:44.050	1443463663902	136.127	156.854		
00:02:44.054	1443463663906			181.889	157.599
00:02:44.067	1443463663919	136.065	156.15		
00:02:44.071	1443463663923			181.939	158.299
00:02:44.083	1443463663935	136.078	156.769		
00:02:44.088	1443463663940			181.958	157.509
00:02:44.100	1443463663952	136.124	155.993		
00:02:44.104	1443463663956			181.979	158.133
00:02:44.117	1443463663969	136.103	156.677		
00:02:44.121	1443463663973			182.084	157.542
00:02:44.133	1443463663985	136.208	156.036		
00:02:44.137	1443463663989				
00:02:44.138	1443463663990			182.012	158.164
00:02:44.150	1443463664002	136.493	156.481		
00:02:44.154	1443463664006			182.149	157.446
00:02:44.167	1443463664019	136.111	155.873		
00:02:44.171	1443463664023			182.097	158.121
00:02:44.183	1443463664035	136.429	156.509		
00:02:44.188	1443463664040			182.179	157.51
00:02:44.200	1443463664052	136.229	155.989		
00:02:44.204	1443463664056			182.077	158.034
00:02:44.217	1443463664069	136.456	156.492		
00:02:44.221	1443463664073			182.184	157.346
00:02:44.233	1443463664085	136.3	155.784		
00:02:44.237	1443463664089				
00:02:44.238	1443463664090			182.117	158.054
00:02:44.250	1443463664102	136.466	156.399		
00:02:44.254	1443463664106			182.198	157.337
00:02:44.267	1443463664119	136.329	155.607		
00:02:44.271	1443463664123			182.298	157.811
00:02:44.283	1443463664135	136.525	156.275		
00:02:44.288	1443463664140			182.325	157.228
00:02:44.300	1443463664152	136.587	155.434		
00:02:44.304	1443463664156			182.37	157.742
00:02:44.317	1443463664169	136.717	156.143		
00:02:44.321	1443463664173			182.487	157.006
00:02:44.333	1443463664185	136.853	155.452		
00:02:44.337	1443463664189				
00:02:44.338	1443463664190			182.561	157.507
00:02:44.350	1443463664202	137.058	155.858		
00:02:44.354	1443463664206			182.576	156.896
00:02:44.367	1443463664219	136.955	155.373		
00:02:44.371	1443463664223			182.786	157.306
00:02:44.383	1443463664235	136.99	155.619		
00:02:44.388	1443463664240			182.861	156.513
00:02:44.400	1443463664252	137.323	154.822		
00:02:44.404	1443463664256			182.988	156.96
00:02:44.417	1443463664269	137.583	155.322		
00:02:44.421	1443463664273			183.179	156.132
00:02:44.433	1443463664285	137.835	154.497		
00:02:44.437	1443463664289				
00:02:44.438	1443463664290			183.292	156.516
00:02:44.450	1443463664302	138.08	154.735		
00:02:44.454	1443463664306			183.565	155.615
00:02:44.467	1443463664319	138.265	154.054		
00:02:44.471	1443463664323			183.669	156.115
00:02:44.483	1443463664335	138.617	154.444		
00:02:44.488	1443463664340			183.971	155.347
00:02:44.500	1443463664352	139.003	153.597		
00:02:44.504	1443463664356			184.079	155.59
00:02:44.517	1443463664369	139.226	153.74		
00:02:44.521	1443463664373			184.421	154.679
00:02:44.533	1443463664385	139.435	152.861		
00:02:44.537	1443463664389				
00:02:44.538	1443463664390			184.624	155.056
00:02:44.550	1443463664402	139.738	153.029		
00:02:44.554	1443463664406			184.794	154.164
00:02:44.567	1443463664419	140.134	152.2		
00:02:44.571	1443463664423			185.108	154.533
00:02:44.583	1443463664435	144.514	152.235		
00:02:44.588	1443463664440			191.219	152.947
00:02:44.600	1443463664452	154.761	150.44		
00:02:44.604	1443463664456			202.261	151.235
00:02:44.617	1443463664469	160.926	150.514		
00:02:44.621	1443463664473			205.859	149.448
00:02:44.633	1443463664485	161.512	149.711		
00:02:44.637	1443463664489				
00:02:44.638	1443463664490			205.661	149.624
00:02:44.650	1443463664502	161.581	150.114		
00:02:44.654	1443463664506			206.197	148.95
00:02:44.667	1443463664519	161.579	149.435		
00:02:44.671	1443463664523			206.084	149.452
00:02:44.683	1443463664535	161.65	149.9		
00:02:44.688	1443463664540			205.965	148.833
00:02:44.700	1443463664552	161.333	149.775		
00:02:44.704	1443463664556			205.824	149.279
00:02:44.717	1443463664569	161.333	149.775		
00:02:44.721	1443463664573			205.824	149.279
00:02:44.733	1443463664585	161.333	149.775		
00:02:44.737	1443463664589				
00:02:44.738	1443463664590			205.824	149.279
00:02:44.750	1443463664602	161.333	149.775		
00:02:44.754	1443463664606			205.902	148.708
00:02:44.767	1443463664619	161.301	149.255		
00:02:44.771	1443463664623			205.841	149.223
00:02:44.783	1443463664635	161.418	149.807		
00:02:44.788	1443463664640			205.754	148.781
00:02:44.800	1443463664652	161.262	149.257		
00:02:44.804	1443463664656			205.702	149.325
00:02:44.817	1443463664669	161.305	149.903		
00:02:44.821	1443463664673			205.724	148.772
00:02:44.833	1443463664685	161.251	149.327		
00:02:44.837	1443463664689				
00:02:44.838	1443463664690			205.712	149.417
00:02:44.850	1443463664702	161.237	150.036		
00:02:44.854	1443463664706			205.591	148.837
00:02:44.867	1443463664719	161.318	149.312		
00:02:44.871	1443463664723			205.647	149.443
00:02:44.883	1443463664735	163.265	149.968		
00:02:44.888	1443463664740			208.338	148.726
00:02:44.900	1443463664752	168.981	149.507		
00:02:44.904	1443463664756			213.541	149.033
00:02:44.917	1443463664769	169.524	150.303		
00:02:44.921	1443463664773			213.191	148.189
00:02:44.933	1443463664785	169.679	149.507		
00:02:44.937	1443463664789				
00:02:44.938	1443463664790			213.385	148.814
00:02:44.950	1443463664802	169.533	149.978		
00:02:44.954	1443463664806			213.447	148.087
00:02:44.967	1443463664819	169.635	149.351		
00:02:44.971	1443463664823			213.16	148.745
00:02:44.983	1443463664835	169.462	149.981		
00:02:44.988	1443463664840			213.233	148.072
00:02:45.000	1443463664852	169.376	149.401		
00:02:45.004	1443463664856			213.181	148.594
00:02:45.017	1443463664869	169.536	149.954		
00:02:45.021	1443463664873			212.953	148.102
00:02:45.033	1443463664885	169.186	149.338		
00:02:45.037	1443463664889				
00:02:45.038	1443463664890			213.031	148.563
00:02:45.050	1443463664902	169.06	149.995		
00:02:45.054	1443463664906			212.893	148.128
00:02:45.067	1443463664919	169.033	149.444		
00:02:45.071	1443463664923			212.718	148.646
00:02:45.083	1443463664935	169.07	150.043		
00:02:45.088	1443463664940			212.689	148.062
00:02:45.100	1443463664952	168.814	149.362		
00:02:45.104	1443463664956			212.467	148.574
00:02:45.117	1443463664969	168.7	150.066		
00:02:45.121	1443463664973			212.351	147.999
00:02:45.133	1443463664985	168.541	149.392		
00:02:45.137	1443463664989				
00:02:45.138	1443463664990			212.256	148.67
00:02:45.150	1443463665002	168.423	149.976		
00:02:45.154	1443463665006			212.023	147.971
00:02:45.167	1443463665019	168.281	149.429		
00:02:45.171	1443463665023			211.874	148.509
00:02:45.183	1443463665035	168.055	149.889		
00:02:45.188	1443463665040			211.71	148.017
00:02:45.200	1443463665052	167.982	149.34		
00:02:45.204	1443463665056			211.613	148.543
00:02:45.217	1443463665069	167.87	149.988		
00:02:45.221	1443463665073			211.419	148.049
00:02:45.233	1443463665085	167.632	149.376		
00:02:45.237	1443463665089				
00:02:45.238	1443463665090			211.353	148.657
00:02:45.250	1443463665102	167.396	150.076		
00:02:45.254	1443463665106			211.133	148.063
00:02:45.267	1443463665119	167.33	149.556		
00:02:45.271	1443463665123			210.903	148.832
00:02:45.283	1443463665135	167.069	150.129		
00:02:45.288	1443463665140			210.749	148.198
00:02:45.300	1443463665152	167.011	149.66		
00:02:45.304	1443463665156			210.58	148.805
00:02:45.317	1443463665169	166.626	150.068		
00:02:45.321	1443463665173			210.381	148.281
00:02:45.333	1443463665185	166.461	149.578		
00:02:45.337	1443463665189				
00:02:45.338	1443463665190			210.192	148.967
00:02:45.350	1443463665202	166.514	150.318		
00:02:45.354	1443463665206			210.131	148.53
00:02:45.367	1443463665219	167.983	151.076		
00:02:45.371	1443463665223			211.312	150.629
00:02:45.383	1443463665235	168.053	152.465		
00:02:45.388	1443463665240			210.92	150.416
00:02:45.400	1443463665252	167.696	151.927		
00:02:45.404	1443463665256			210.81	151.149
00:02:45.417	1443463665269	167.503	152.562		
00:02:45.421	1443463665273			210.691	150.748
00:02:45.433	1443463665285	167.283	152.306		
00:02:45.437	1443463665289				
00:02:45.438	1443463665290			210.368	151.566
00:02:45.450	1443463665302	166.959	153.066		
00:02:45.454	1443463665306			210.208	151.122
00:02:45.467	1443463665319	166.706	152.566		
00:02:45.471	1443463665323			209.809	151.974
00:02:45.483	1443463665335	166.451	153.372		
00:02:45.488	1443463665340			209.71	151.472
00:02:45.500	1443463665352	166.108	152.918		
00:02:45.504	1443463665356			209.417	152.206
00:02:45.517	1443463665369	165.884	153.719		
00:02:45.521	1443463665373			209.265	151.805
00:02:45.533	1443463665385	165.775	153.258		
00:02:45.537	1443463665389				
00:02:45.538	1443463665390			209.205	152.497
00:02:45.550	1443463665402	165.743	153.988		
00:02:45.554	1443463665406			208.955	151.998
00:02:45.567	1443463665419	165.646	153.343		
00:02:45.571	1443463665423			208.939	152.575
00:02:45.583	1443463665435	165.399	154.034		
00:02:45.588	1443463665440			208.874	152.065
00:02:45.600	1443463665452	165.364	153.471		
00:02:45.604	1443463665456			208.918	152.613
00:02:45.617	1443463665469	165.382	154.142		
00:02:45.621	1443463665473			208.832	152.075
00:02:45.633	1443463665485	165.358	153.336		
00:02:45.637	1443463665489				
00:02:45.638	1443463665490			208.893	152.635
00:02:45.650	1443463665502	165.089	154.064		
00:02:45.654	1443463665506			208.866	151.948
00:02:45.667	1443463665519	165.261	153.271		
00:02:45.671	1443463665523			208.808	152.484
00:02:45.683	1443463665535	165.156	153.817		
00:02:45.688	1443463665540			208.786	151.941
00:02:45.700	1443463665552	165.125	153.1		
00:02:45.704	1443463665556			208.71	152.333
00:02:45.717	1443463665569	164.954	153.691		
00:02:45.721	1443463665573			208.622	151.755
00:02:45.733	1443463665585	164.807	153.01		
00:02:45.737	1443463665589				
00:02:45.738	1443463665590			208.673	152.233
00:02:45.750	1443463665602	164.876	153.621		
00:02:45.754	1443463665606			208.556	151.613
00:02:45.767	1443463665619	164.677	152.828		
00:02:45.771	1443463665623			208.476	152.194
00:02:45.783	1443463665635	164.579	153.381		
00:02:45.788	1443463665640			208.323	151.523
00:02:45.800	1443463665652	164.344	152.734		
00:02:45.804	1443463665656			208.135	152.045
00:02:45.817	1443463665669	164.209	153.311		
00:02:45.821	1443463665673			208.101	151.31
00:02:45.833	1443463665685	163.95	152.669		
00:02:45.837	1443463665689				
00:02:45.838	1443463665690			207.878	152.046
00:02:45.850	1443463665702	161.834	153.308		
00:02:45.854	1443463665706			205.366	152.24
00:02:45.867	1443463665719	161.834	153.308		
00:02:45.871	1443463665723			205.366	152.24
00:02:45.883	1443463665735	161.834	153.308		
00:02:45.888	1443463665740			205.366	152.24
00:02:45.900	1443463665752	161.606	152.649		
00:02:45.904	1443463665756			205.366	152.24
00:02:45.917	1443463665769	161.49	153.038		
00:02:45.921	1443463665773			205.236	151.358
00:02:45.933	1443463665785	161.379	152.146		
00:02:45.937	1443463665789				
00:02:45.938	1443463665790			205.009	151.846
00:02:45.950	1443463665802	161.056	152.559		
00:02:45.954	1443463665806			204.977	150.977
00:02:45.967	1443463665819	160.944	151.734		
00:02:45.971	1443463665823			204.781	151.405
00:02:45.983	1443463665835	160.746	152.019		
00:02:45.988	1443463665840			204.59	150.594
00:02:46.000	1443463665852	160.628	151.285		
00:02:46.004	1443463665856			204.423	151.083
00:02:46.017	1443463665869	160.208	151.81		
00:02:46.021	1443463665873			203.917	150.344
00:02:46.033	1443463665885	158.26	149.755		
00:02:46.037	1443463665889				
00:02:46.038	1443463665890			201.663	149.527
00:02:46.050	1443463665902	157.77	148.955		
00:02:46.054	1443463665906			200.641	148.129
00:02:46.067	1443463665919	157.729	148.093		
00:02:46.071	1443463665923			200.559	148.48
00:02:46.083	1443463665935	157.439	148.414		
00:02:46.088	1443463665940			200.257	147.607
00:02:46.100	1443463665952	157.45	147.409		
00:02:46.104	1443463665956			200.107	147.828
00:02:46.117	1443463665969	157.133	147.682		
00:02:46.121	1443463665973			200.001	147.037
00:02:46.133	1443463665985	157.007	146.867		
00:02:46.137	1443463665989				
00:02:46.138	1443463665990			199.926	147.374
00:02:46.150	1443463666002	156.999	147.299		
00:02:46.154	1443463666006			199.877	146.612
00:02:46.167	1443463666019	156.87	146.461		
00:02:46.171	1443463666023			199.919	147.054
00:02:46.183	1443463666035	156.715	146.853		
00:02:46.188	1443463666040			199.778	146.369
00:02:46.200	1443463666052	156.741	146.156		
00:02:46.204	1443463666056			199.845	146.77
00:02:46.217	1443463666069	156.78	146.659		
00:02:46.221	1443463666073			199.95	146.035
00:02:46.233	1443463666085	156.893	145.955		
00:02:46.237	1443463666089				
00:02:46.238	1443463666090			199.951	146.56
00:02:46.250	1443463666102	156.957	146.391		
00:02:46.254	1443463666106			200.058	145.807
00:02:46.267	1443463666119	157.132	145.593		
00:02:46.271	1443463666123			200.176	146.271
00:02:46.283	1443463666135	158.35	145.368		
00:02:46.288	1443463666140			201.453	144.673
00:02:46.300	1443463666152	159.502	143.52		
00:02:46.304	1443463666156			201.911	144.218
00:02:46.317	1443463666169	159.657	144.152		
00:02:46.321	1443463666173			201.765	143.646
00:02:46.333	1443463666185	159.742	143.426		
00:02:46.337	1443463666189				
00:02:46.338	1443463666190			201.816	144.138
00:02:46.350	1443463666202	159.722	143.936		
00:02:46.354	1443463666206			201.973	143.331
00:02:46.367	1443463666219	160	143.204		
00:02:46.371	1443463666223			202.073	143.857
00:02:46.383	1443463666235	160.047	143.808		
00:02:46.388	1443463666240			202.144	143.235
00:02:46.400	1443463666252	160.126	143.107		
00:02:46.404	1443463666256			202.22	143.717
00:02:46.417	1443463666269	160.16	143.637		
00:02:46.421	1443463666273			202.245	143.208
00:02:46.433	1443463666285	160.231	143.176		
00:02:46.437	1443463666289				
00:02:46.438	1443463666290			202.503	143.732
00:02:46.450	1443463666302	160.305	143.881		
00:02:46.454	1443463666306			202.697	143.216
00:02:46.467	1443463666319	160.357	143.325		
00:02:46.471	1443463666323			202.84	143.885
00:02:46.483	1443463666335	160.357	143.325		
00:02:46.488	1443463666340			202.775	143.384
00:02:46.500	1443463666352	160.459	143.542		
00:02:46.504	1443463666356			203.053	144.042
00:02:46.517	1443463666369	160.466	144.295		
00:02:46.521	1443463666373			203.182	143.495
00:02:46.533	1443463666385	160.466	144.295		
00:02:46.537	1443463666389				
00:02:46.538	1443463666390			203.262	144.665
00:02:46.550	1443463666402	160.739	148.277		
00:02:46.554	1443463666406			203.393	148.123
00:02:46.567	1443463666419	161.225	150.097		
00:02:46.571	1443463666423			203.425	150.682
00:02:46.583	1443463666435	161.225	150.097		
00:02:46.588	1443463666440			203.841	149.877
00:02:46.600	1443463666452	160.889	150.08		
00:02:46.604	1443463666456			203.949	150.63
00:02:46.617	1443463666469	160.858	150.71		
00:02:46.621	1443463666473			204.085	149.958
00:02:46.633	1443463666485	160.858	150.71		
00:02:46.637	1443463666489				
00:02:46.638	1443463666490			204.086	150.664
00:02:46.650	1443463666502	160.838	150.8		
00:02:46.654	1443463666506			204.33	150.124
00:02:46.667	1443463666519	160.991	150.326		
00:02:46.671	1443463666523			204.352	150.887
00:02:46.683	1443463666535	160.991	150.326		
00:02:46.688	1443463666540			204.511	150.26
00:02:46.700	1443463666552	160.946	150.463		
00:02:46.704	1443463666556			204.514	150.863
00:02:46.717	1443463666569	160.965	151.049		
00:02:46.721	1443463666573			204.646	150.325
00:02:46.733	1443463666585	160.965	151.049		
00:02:46.737	1443463666589				
00:02:46.738	1443463666590			204.604	150.98
00:02:46.750	1443463666602	161.038	151.082		
00:02:46.754	1443463666606			204.702	150.408
00:02:46.767	1443463666619	160.988	150.559		
00:02:46.771	1443463666623			204.796	151.004
00:02:46.783	1443463666635	160.988	150.559		
00:02:46.788	1443463666640			204.841	150.492
00:02:46.800	1443463666652	161.067	150.536		
00:02:46.804	1443463666656			204.867	151.158
00:02:46.817	1443463666669	161.177	151.332		
00:02:46.821	1443463666673			205.005	150.584
00:02:46.833	1443463666685	161.177	151.332		
00:02:46.837	1443463666689				
00:02:46.838	1443463666690			205.063	151.188
00:02:46.850	1443463666702	161.169	150.747		
00:02:46.854	1443463666706			205.188	150.686
00:02:46.867	1443463666719	161.375	150.859		
00:02:46.871	1443463666723			205.21	151.301
00:02:46.883	1443463666735	161.375	150.859		
00:02:46.888	1443463666740			205.277	150.746
00:02:46.900	1443463666752	161.398	151.442		
00:02:46.904	1443463666756			205.351	151.318
00:02:46.917	1443463666769	161.583	151.488		
00:02:46.921	1443463666773			205.451	150.742
00:02:46.933	1443463666785	161.583	151.488		
00:02:46.937	1443463666789				
00:02:46.938	1443463666790			205.513	151.438
00:02:46.950	1443463666802	161.563	150.998		
00:02:46.954	1443463666806			207.029	151.676
00:02:46.967	1443463666819	163.428	152.176		
00:02:46.971	1443463666823			206.714	152.385
00:02:46.983	1443463666835	163.428	152.176		
00:02:46.988	1443463666840			206.937	151.778
00:02:47.000	1443463666852	163.461	152.791		
00:02:47.004	1443463666856			206.897	152.35
00:02:47.017	1443463666869	163.375	152.766		
00:02:47.021	1443463666873			206.897	152.35
00:02:47.033	1443463666885	163.375	152.766		
00:02:47.037	1443463666889				
00:02:47.038	1443463666890			206.897	152.35
00:02:47.050	1443463666902	163.375	152.766		
00:02:47.054	1443463666906			207.023	151.69
00:02:47.067	1443463666919	163.506	152.241		
00:02:47.071	1443463666923			207	152.314
00:02:47.083	1443463666935	163.506	152.241		
00:02:47.088	1443463666940			207.007	151.708
00:02:47.100	1443463666952	163.397	152.771		
00:02:47.104	1443463666956			207	152.329
00:02:47.117	1443463666969	163.377	152.937		
00:02:47.121	1443463666973			206.994	151.655
00:02:47.133	1443463666985	163.377	152.937		
00:02:47.137	1443463666989				
00:02:47.138	1443463666990			206.906	152.403
00:02:47.150	1443463667002	163.282	152.273		
00:02:47.154	1443463667006			206.938	151.753
00:02:47.167	1443463667019	163.312	152.851		
00:02:47.171	1443463667023			206.76	152.338
00:02:47.183	1443463667035	163.128	152.285		
00:02:47.188	1443463667040			206.813	151.681
00:02:47.200	1443463667052	163.103	152.726		
00:02:47.204	1443463667056			206.674	152.293
00:02:47.217	1443463667069	163.183	152.22		
00:02:47.221	1443463667073			206.766	151.67
00:02:47.233	1443463667085	163.08	152.729		
00:02:47.237	1443463667089				
00:02:47.238	1443463667090			206.676	152.221
00:02:47.250	1443463667102	162.998	152.177		
00:02:47.254	1443463667106			206.571	151.486
00:02:47.267	1443463667119	163.043	152.747		
00:02:47.271	1443463667123			206.503	152.115
00:02:47.283	1443463667135	163.011	152.091		
00:02:47.288	1443463667140			206.393	151.481
00:02:47.300	1443463667152	162.722	152.615		
00:02:47.304	1443463667156			206.327	151.947
00:02:47.317	1443463667169	162.853	151.919		
00:02:47.321	1443463667173			206.285	151.374
00:02:47.333	1443463667185	162.563	152.582		
00:02:47.337	1443463667189				
00:02:47.338	1443463667190			206.074	151.859
00:02:47.350	1443463667202	162.486	151.828		
00:02:47.354	1443463667206			206.003	151.331
00:02:47.367	1443463667219	162.397	152.459		
00:02:47.371	1443463667223			205.803	151.689
00:02:47.383	1443463667235	162.242	151.747		
00:02:47.388	1443463667240			205.852	151.097
00:02:47.400	1443463667252	162.114	152.333		
00:02:47.404	1443463667256			205.687	151.701
00:02:47.417	1443463667269	162.168	151.631		
00:02:47.421	1443463667273			205.699	151.007
00:02:47.433	1443463667285	161.998	152.186		
00:02:47.437	1443463667289				
