Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
613,0,-180.932,465.618,1042.39,-181.194,384.04,993.513,-182.076,301.11,946.028,-183.594,273.848,929.877,,,,,,,,,,,,,-575.029,204.151,808.394,-540.22,251.512,825.437,-561.397,210.11,769.71,-526.923,256.729,787.872,-475.282,327.867,1516.98,-576.81,304.845,1554.48,-442.804,443.378,1529.45,-521.799,505.054,1570.64
614,0,-181.014,467.505,1042.41,-181.294,385.862,993.683,-182.045,302.905,946.246,-183.35,275.648,930.048,,,,,,,,,,,,,-575.073,204.149,808.402,-540.261,251.557,825.427,-561.445,210.09,769.692,-527,256.768,787.873,-474.963,328.107,1517.36,-576.525,305.129,1554.39,-442.841,443.808,1529.39,-521.967,505.34,1570.66
615,0,-181.37,469.461,1042.6,-181.473,387.696,993.816,-182.107,304.757,946.495,-183.494,277.362,930.287,,,,,,,,,,,,,-575.087,204.115,808.428,-540.307,251.561,825.442,-561.512,210.007,769.706,-527.049,256.757,787.891,-474.707,328.634,1517.26,-576.275,305.352,1554.27,-442.882,444.356,1529.36,-522.158,505.64,1570.65
616,0,-181.551,471.289,1042.64,-181.631,389.577,993.941,-182.202,306.577,946.586,-183.546,279.393,930.503,,,,,,,,,,,,,-575.108,204.175,808.409,-540.361,251.589,825.459,-561.541,209.99,769.727,-527.147,256.807,787.824,-474.62,329.083,1517.32,-576.014,305.524,1554.19,-442.804,444.835,1529.52,-522.373,506.011,1570.66
617,0,-181.747,473.142,1042.63,-181.887,391.488,993.95,-182.495,308.479,946.563,-183.78,281.084,930.44,,,,,,,,,,,,,-575.155,204.133,808.456,-540.422,251.608,825.439,-561.638,209.867,769.729,-527.233,256.846,787.809,-474.275,329.551,1517.18,-575.729,305.785,1554.13,-442.923,445.447,1529.49,-522.508,506.402,1570.63
618,0,-182.216,475.054,1042.71,-182.2,393.409,993.902,-182.787,310.372,946.438,-184.144,283.031,930.252,,,,,,,,,,,,,-575.176,204.152,808.444,-540.492,251.607,825.45,-561.62,210.033,769.681,-527.315,256.832,787.815,-474.014,330.097,1516.93,-575.445,306.133,1554.05,-443.178,446.179,1529.19,-522.657,506.8,1570.62
619,0,-182.413,476.906,1042.65,-182.546,395.232,993.837,-183.217,312.343,946.259,-184.46,285.19,930.026,,,,,,,,,,,,,-575.183,204.168,808.407,-540.509,251.639,825.444,-561.672,209.98,769.674,-527.396,256.868,787.819,-474.053,330.827,1516.54,-575.136,306.381,1553.92,-443.187,446.702,1529.09,-522.797,507.154,1570.62
620,0,-182.81,478.811,1042.49,-183.003,397.196,993.605,-183.668,314.383,946.015,-184.996,287.025,929.75,,,,,,,,,,,,,-575.226,204.211,808.435,-540.581,251.655,825.42,-561.694,210.075,769.659,-527.456,256.872,787.833,-473.576,331.178,1516.73,-574.877,306.65,1553.86,-443.12,447.108,1529.08,-522.96,507.531,1570.62
621,0,-183.184,480.644,1042.53,-183.411,399.131,993.468,-184.118,316.383,945.82,-185.573,289.128,929.566,,,,,,,,,,,,,-575.291,204.158,808.465,-540.622,251.694,825.41,-561.939,209.677,769.626,-527.516,256.89,787.832,-473.494,331.626,1516.65,-574.61,306.893,1553.86,-443.111,447.553,1529.06,-523.108,507.849,1570.58
622,0,-183.524,482.558,1042.4,-183.841,401.069,993.294,-184.604,318.303,945.601,-185.94,291.206,929.389,,,,,,,,,,,,,-575.303,204.145,808.436,-540.658,251.699,825.4,-561.803,210.075,769.638,-527.585,257.011,787.786,-473.208,332.01,1516.68,-574.286,307.18,1553.76,-443.153,448.16,1528.96,-523.229,508.19,1570.53
623,0,-183.884,484.428,1042.39,-184.247,402.872,993.3,-185.051,320.203,945.457,-186.353,293.09,929.245,,,,,,,,,,,,,-575.354,204.202,808.472,-540.716,251.724,825.406,-561.492,210.915,769.62,-527.676,257.057,787.751,-472.915,332.54,1516.51,-574.098,307.388,1553.74,-443.109,448.694,1529.03,-523.319,508.543,1570.51
624,0,-184.23,486.193,1042.43,-184.588,404.809,993.27,-185.404,322.026,945.483,-186.916,294.842,929.191,,,,,,,,,,,,,-575.351,204.202,808.467,-540.783,251.778,825.396,-561.782,210.278,769.646,-527.729,257.087,787.767,-472.706,332.925,1516.61,-573.818,307.603,1553.65,-443.018,449.171,1529.09,-523.383,508.904,1570.51
625,0,-184.521,488.04,1042.31,-184.91,406.587,993.289,-185.722,323.731,945.503,-187.122,296.778,929.274,,,,,,,,,,,,,-575.377,204.213,808.491,-540.836,251.809,825.407,-561.841,210.268,769.646,-527.808,257.128,787.796,-472.613,333.439,1516.37,-573.528,307.915,1553.58,-443.074,449.676,1529.01,-523.473,509.276,1570.52
626,0,-184.824,489.828,1042.37,-185.216,408.267,993.419,-186.023,325.394,945.654,-187.378,298.448,929.413,,,,,,,,,,,,,-575.415,204.22,808.501,-540.921,251.836,825.401,-561.881,210.297,769.68,-527.874,257.146,787.779,-472.379,333.799,1516.5,-573.242,308.232,1553.54,-443.128,450.187,1528.94,-523.599,509.662,1570.53
627,0,-185.075,491.606,1042.38,-185.388,410.081,993.404,-186.183,327.058,945.872,-187.696,299.954,929.655,,,,,,,,,,,,,-575.444,204.211,808.555,-540.973,251.903,825.397,-561.889,210.457,769.604,-527.925,257.165,787.822,-472.101,334.393,1516.28,-573.005,308.502,1553.48,-443.171,450.663,1528.9,-523.75,509.996,1570.52
628,0,-185.352,493.367,1042.37,-185.593,411.747,993.568,-186.318,328.706,946.086,-187.468,301.694,929.786,,,,,,,,,,,,,-575.452,204.242,808.569,-541.031,251.939,825.417,-561.949,210.269,769.714,-527.963,257.288,787.77,-471.872,334.859,1516.22,-572.728,308.791,1553.39,-443.365,451.337,1528.7,-523.905,510.307,1570.51
629,0,-185.511,495.091,1042.42,-185.702,413.49,993.623,-186.383,330.332,946.24,-187.469,303.363,929.928,,,,,,,,,,,,,-575.458,204.235,808.561,-541.082,252.005,825.407,-561.937,210.403,769.626,-527.996,257.28,787.782,-471.92,335.45,1515.77,-572.507,309.058,1553.35,-443.487,451.957,1528.48,-524.035,510.655,1570.46
630,0,-185.77,496.928,1042.27,-185.812,415.277,993.529,-186.465,332.057,946.278,-187.65,305.004,929.947,,,,,,,,,,,,,-575.503,204.262,808.625,-541.138,252.018,825.4,-562.018,210.357,769.638,-528.019,257.394,787.788,-471.421,335.785,1515.89,-572.196,309.315,1553.23,-443.51,452.424,1528.37,-524.145,511.055,1570.4
631,0,-186.055,498.607,1042.22,-186.006,416.936,993.448,-186.642,333.921,946.287,-187.542,306.803,929.846,,,,,,,,,,,,,-575.525,204.276,808.652,-541.181,252.079,825.405,-562.063,210.316,769.646,-528.066,257.453,787.794,-471.417,336.083,1515.8,-571.957,309.502,1553.18,-443.129,452.635,1528.68,-524.239,511.423,1570.36
632,0,-186.273,500.389,1042.02,-186.182,418.694,993.269,-186.818,335.72,946.12,-187.928,308.508,929.74,,,,,,,,,,,,,-575.523,204.319,808.621,-541.205,252.122,825.418,-562.09,210.244,769.653,-528.103,257.496,787.774,-471.096,336.795,1515.59,-571.632,309.781,1553.12,-443.358,453.388,1528.25,-524.347,511.785,1570.32
633,0,-186.627,502.152,1041.82,-186.493,420.461,992.993,-187.102,337.547,945.86,-188.042,310.26,929.385,,,,,,,,,,,,,-575.513,204.364,808.659,-541.219,252.172,825.408,-562.13,209.997,769.781,-528.122,257.572,787.758,-470.904,337.112,1515.78,-571.283,310.124,1553.08,-443.267,453.787,1528.28,-524.46,512.144,1570.27
634,0,-186.941,503.904,1041.64,-186.868,422.219,992.727,-187.45,339.37,945.458,-188.39,312.324,929.094,,,,,,,,,,,,,-575.492,204.372,808.657,-541.257,252.215,825.417,-562.378,209.274,770.31,-528.173,257.604,787.749,-470.747,337.536,1515.66,-571.024,310.347,1553.02,-443.194,454.172,1528.31,-524.588,512.456,1570.22
635,0,-187.365,505.554,1041.38,-187.229,424.009,992.385,-187.866,341.234,945.09,-188.884,313.982,928.62,,,,,,,,,,,,,-575.48,204.39,808.668,-541.3,252.278,825.44,-562.404,209.198,770.327,-528.174,257.692,787.751,-470.53,337.911,1515.67,-570.771,310.67,1552.97,-443.292,454.719,1528.23,-524.711,512.779,1570.14
636,0,-187.727,507.355,1041.24,-187.674,425.684,992.208,-188.367,343.041,944.713,-189.307,315.838,928.205,,,,,,,,,,,,,-575.488,204.383,808.711,-541.282,252.324,825.433,-562.482,208.778,770.277,-528.214,257.75,787.768,-470.339,338.395,1515.57,-570.537,310.924,1552.9,-443.433,455.277,1528.13,-524.822,513.077,1570.13
637,0,-188.065,509.125,1040.86,-188.096,427.353,991.85,-188.852,344.796,944.408,-189.894,317.762,928.007,,,,,,,,,,,,,-575.458,204.387,808.752,-541.283,252.364,825.471,-562.492,209.107,770.334,-528.199,257.763,787.782,-470.218,338.882,1515.48,-570.33,311.191,1552.85,-443.594,455.811,1527.95,-524.92,513.412,1570.08
638,0,-188.468,510.685,1040.83,-188.523,428.897,991.686,-189.293,346.481,944.232,-190.283,319.34,927.673,,,,,,,,,,,,,-575.436,204.432,808.763,-541.315,252.414,825.474,-562.478,209.085,770.364,-528.24,257.822,787.769,-469.968,339.337,1515.35,-570.093,311.478,1552.8,-443.726,456.331,1527.79,-525.051,513.86,1570.07
639,0,-188.868,512.453,1040.61,-188.903,430.476,991.493,-189.696,348.162,944.075,-190.824,321.047,927.589,,,,,,,,,,,,,-575.409,204.432,808.822,-541.324,252.481,825.486,-562.483,208.729,770.294,-528.238,257.862,787.798,-469.883,339.585,1515.17,-569.895,311.714,1552.78,-443.779,456.83,1527.74,-525.203,514.238,1570
640,0,-189.161,514.006,1040.5,-189.232,431.932,991.472,-189.99,349.728,943.932,-190.936,322.709,927.496,,,,,,,,,,,,,-575.362,204.425,808.83,-541.336,252.518,825.504,-562.468,208.701,770.3,-528.272,257.885,787.807,-469.716,340.341,1514.72,-569.65,312.039,1552.73,-443.796,457.308,1527.67,-525.339,514.601,1569.97
641,0,-189.448,515.68,1040.2,-189.511,433.57,991.382,-190.316,351.326,943.869,-191.348,324.17,927.456,,,,,,,,,,,,,-575.33,204.428,808.885,-541.329,252.582,825.526,-562.44,209.096,770.366,-528.259,258.03,787.74,-469.407,340.424,1514.93,-569.379,312.293,1552.66,-443.684,457.73,1527.74,-525.534,514.976,1569.94
642,0,-189.814,517.164,1039.95,-189.78,435.324,991.222,-190.432,352.91,943.704,-191.603,325.537,927.274,,,,,,,,,,,,,-575.297,204.439,808.922,-541.28,252.629,825.579,-562.286,209.228,770.432,-528.243,258.047,787.771,-469.318,341.126,1514.69,-569.133,312.642,1552.64,-443.684,458.203,1527.7,-525.663,515.262,1569.9
643,0,-190.158,518.701,1039.85,-190.125,436.976,991.164,-190.705,354.581,943.441,-191.797,327.168,927.048,,,,,,,,,,,,,-575.244,204.47,808.914,-541.255,252.694,825.557,-562.29,209.201,770.461,-528.265,258.051,787.815,-469.484,341.354,1514.72,-568.946,312.824,1552.58,-443.63,458.582,1527.68,-525.763,515.525,1569.86
644,0,-190.38,520.406,1039.18,-190.384,438.69,990.754,-190.985,356.152,943.083,-191.897,329.002,926.712,,,,,,,,,,,,,-575.19,204.497,808.953,-541.272,252.752,825.586,-562.225,209.276,770.469,-528.242,258.079,787.832,-469.037,341.57,1514.82,-568.754,313.07,1552.51,-443.631,458.965,1527.65,-525.906,515.84,1569.82
645,0,-190.813,521.837,1039.14,-190.686,440.361,990.481,-191.343,357.886,942.686,-192.219,330.708,926.284,,,,,,,,,,,,,-575.145,204.506,809.007,-541.234,252.819,825.618,-562.148,209.33,770.499,-528.193,258.094,787.879,-468.877,342.135,1514.75,-568.567,313.365,1552.45,-443.702,459.387,1527.56,-526.039,516.254,1569.82
646,0,-191.172,523.476,1038.78,-191.016,441.985,989.969,-191.633,359.619,942.233,-192.738,332.54,925.794,,,,,,,,,,,,,-575.084,204.522,809.018,-541.222,252.856,825.658,-562.05,209.411,770.551,-528.15,258.079,787.933,-468.66,342.766,1514.84,-568.364,313.592,1552.43,-443.847,459.932,1527.44,-526.175,516.694,1569.84
647,0,-191.409,524.999,1038.34,-191.424,443.55,989.671,-192.008,361.293,941.727,-193.001,334.316,925.244,,,,,,,,,,,,,-575.024,204.523,809.056,-541.225,252.923,825.723,-562.049,209.402,770.632,-528.145,258.156,787.941,-468.753,343.103,1514.7,-568.207,313.849,1552.46,-444.076,460.518,1527.32,-526.331,517.065,1569.84
648,0,-191.852,526.679,1038.18,-191.77,445.322,989.264,-192.442,362.973,941.28,-193.308,335.805,925.118,,,,,,,,,,,,,-574.976,204.499,809.121,-541.178,252.945,825.723,-562.182,209.148,770.712,-528.131,258.196,787.956,-468.704,343.164,1514.82,-568.047,314.107,1552.39,-444.288,461.046,1527.18,-526.476,517.362,1569.82
649,0,-191.988,528.333,1037.96,-192.008,446.724,989.118,-192.65,364.416,941.141,-193.71,336.938,925.149,,,,,,,,,,,,,-574.908,204.593,809.129,-541.163,253.028,825.749,-562.151,209.09,770.757,-528.133,258.238,788.041,-468.486,343.765,1514.65,-567.888,314.337,1552.4,-444.3,461.481,1527.2,-526.628,517.623,1569.77
650,0,-192.248,529.839,1037.94,-192.231,448.011,989.158,-192.754,365.71,941.259,-193.78,338.342,925.235,,,,,,,,,,,,,-574.858,204.578,809.2,-541.11,253.055,825.799,-562.1,209.129,770.814,-528.082,258.264,788.085,-468.651,344.411,1514.07,-567.742,314.586,1552.34,-444.377,461.881,1527.14,-526.781,517.888,1569.7
651,0,-192.451,531.298,1037.67,-192.453,449.487,989.04,-193.02,367.036,941.321,-193.905,339.613,925.386,,,,,,,,,,,,,-574.805,204.541,809.259,-541.064,253.096,825.824,-562.047,209.111,770.869,-528.064,258.356,788.067,-468.323,344.614,1514.56,-567.605,314.839,1552.33,-444.331,462.194,1527.19,-527.004,518.262,1569.66
652,0,-192.752,532.722,1037.57,-192.635,450.839,988.931,-193.232,368.502,941.273,-194.064,340.963,925.409,,,,,,,,,,,,,-574.708,204.632,809.301,-541.024,253.127,825.888,-562.037,209.091,771.003,-527.993,258.388,788.153,-468.412,345.14,1514.05,-567.486,315.076,1552.37,-444.394,462.561,1527.15,-527.188,518.606,1569.64
653,0,-192.94,534.204,1037.37,-192.897,452.082,988.874,-193.467,369.758,941.275,-194.388,342.2,925.471,,,,,,,,,,,,,-574.676,204.643,809.326,-540.987,253.122,825.908,-561.894,209.152,770.981,-527.986,258.532,788.138,-468.452,345.443,1514.01,-567.332,315.348,1552.3,-444.524,462.938,1527.13,-527.304,518.915,1569.62
654,0,-193.2,535.592,1037.25,-193.105,453.472,988.73,-193.636,371.124,941.249,-194.598,343.495,925.501,,,,,,,,,,,,,-574.57,204.702,809.404,-540.935,253.131,825.967,-561.783,209.205,771.057,-527.961,258.587,788.189,-468.299,345.794,1514.17,-567.229,315.554,1552.34,-444.666,463.383,1527.05,-527.41,519.201,1569.63
655,0,-193.449,536.917,1037.25,-193.287,454.755,988.648,-193.899,372.394,941.275,-194.747,344.97,925.546,,,,,,,,,,,,,-574.484,204.645,809.439,-540.892,253.166,826.001,-561.52,209.569,771.118,-527.936,258.636,788.233,-468.258,346.222,1514.35,-567.111,315.754,1552.37,-444.715,463.743,1527.11,-527.573,519.498,1569.64
656,0,-193.646,538.302,1037.15,-193.501,456.084,988.692,-194.155,373.674,941.301,-195.006,346.256,925.61,,,,,,,,,,,,,-574.397,204.67,809.466,-540.857,253.19,826.028,-561.515,209.501,771.169,-527.893,258.753,788.268,-467.998,346.641,1514.3,-567.003,315.972,1552.37,-444.735,464.034,1527.23,-527.752,519.765,1569.67
657,0,-193.858,539.67,1037.03,-193.722,457.418,988.702,-194.42,375.001,941.347,-195.4,347.415,925.615,,,,,,,,,,,,,-574.31,204.697,809.524,-540.781,253.209,826.074,-561.551,209.221,771.273,-527.884,258.751,788.32,-468.044,347.461,1514.18,-566.882,316.207,1552.32,-444.793,464.376,1527.26,-527.929,520.034,1569.66
658,0,-194.037,540.992,1036.99,-193.915,458.724,988.693,-194.584,376.267,941.357,-195.64,348.641,925.612,,,,,,,,,,,,,-574.218,204.743,809.527,-540.738,253.235,826.115,-561.513,209.214,771.276,-527.8,258.783,788.334,-468.046,347.476,1514.24,-566.853,316.381,1552.43,-445.024,464.795,1527.1,-528.137,520.257,1569.66
659,0,-194.227,542.249,1036.95,-194.097,460.114,988.72,-194.788,377.567,941.359,-195.606,350.128,925.604,,,,,,,,,,,,,-574.132,204.768,809.625,-540.667,253.264,826.18,-560.72,210.664,771.145,-527.759,258.836,788.328,-468.02,347.451,1514.28,-566.815,316.567,1552.47,-445.051,465.02,1527.21,-528.314,520.487,1569.64
660,0,-194.42,543.644,1036.94,-194.176,461.579,988.722,-194.852,378.806,941.338,-195.78,351.361,925.631,,,,,,,,,,,,,-574.087,204.714,809.692,-540.626,253.247,826.247,-560.68,210.713,771.168,-527.682,258.86,788.393,-467.91,347.605,1514.45,-566.789,316.727,1552.5,-445.234,465.394,1527.15,-528.48,520.762,1569.65
661,0,-194.487,544.779,1036.81,-194.286,462.916,988.629,-194.957,380.07,941.374,-196.016,352.434,925.643,,,,,,,,,,,,,-573.998,204.731,809.711,-540.602,253.309,826.248,-560.618,210.69,771.227,-527.638,258.846,788.409,-467.906,347.857,1514.43,-566.787,316.93,1552.58,-445.373,465.749,1527.11,-528.622,520.897,1569.62
662,0,-194.636,546.117,1036.87,-194.324,464.167,988.599,-194.997,381.348,941.387,-196.048,353.647,925.706,,,,,,,,,,,,,-573.924,204.77,809.801,-540.578,253.346,826.301,-560.529,210.695,771.262,-527.591,258.85,788.461,-467.857,348.081,1514.57,-566.791,317.101,1552.61,-445.599,466.158,1526.96,-528.768,521.128,1569.61
663,0,-194.533,547.559,1036.37,-194.428,465.476,988.583,-195.074,382.523,941.402,-195.993,355.003,925.703,,,,,,,,,,,,,-573.765,204.841,809.766,-540.521,253.355,826.339,-560.518,210.764,771.359,-527.594,258.914,788.503,-467.636,348.533,1514.7,-566.788,317.323,1552.64,-445.586,466.345,1527.08,-528.914,521.407,1569.6
664,0,-194.802,548.692,1036.6,-194.575,466.566,988.659,-195.199,383.776,941.401,-196.062,356.239,925.678,,,,,,,,,,,,,-573.715,204.888,809.734,-540.489,253.374,826.413,-560.434,210.782,771.381,-527.558,258.941,788.585,-468.041,348.858,1514.6,-566.769,317.479,1552.68,-445.64,466.54,1527.07,-529.068,521.626,1569.59
665,0,-194.954,549.9,1036.62,-194.657,467.953,988.551,-195.243,384.98,941.402,-196.354,357.347,925.703,,,,,,,,,,,,,-573.687,204.938,809.783,-540.437,253.41,826.454,-560.393,210.814,771.442,-527.516,258.981,788.617,-468.126,348.879,1514.43,-566.795,317.661,1552.76,-445.664,466.713,1527.14,-529.245,521.902,1569.57
666,0,-195.003,551.101,1036.63,-194.799,469.153,988.671,-195.334,386.21,941.394,-196.327,358.541,925.772,,,,,,,,,,,,,-573.627,204.997,809.825,-540.383,253.426,826.547,-560.34,210.809,771.527,-527.454,259.105,788.649,-468.015,349.358,1514.8,-566.818,317.775,1552.83,-445.768,466.913,1527.11,-529.369,522.074,1569.55
667,0,-195.137,552.399,1036.6,-194.846,470.223,988.678,-195.371,387.424,941.425,-196.247,359.884,925.77,,,,,,,,,,,,,-573.589,205.013,809.904,-540.361,253.434,826.598,-560.28,210.837,771.596,-527.401,259.231,788.647,-468.1,349.485,1514.86,-566.836,317.994,1552.85,-445.864,467.065,1527.2,-529.505,522.244,1569.53
668,0,-195.228,553.552,1036.61,-194.948,471.45,988.807,-195.36,388.61,941.457,-196.394,360.958,925.759,,,,,,,,,,,,,-573.525,205.058,809.897,-540.341,253.485,826.639,-560.217,210.877,771.623,-527.47,259.119,788.862,-468.368,349.765,1514.5,-566.889,318.148,1552.95,-446.015,467.271,1527.24,-529.659,522.413,1569.5
669,0,-195.285,554.712,1036.67,-194.904,472.667,988.716,-195.31,389.853,941.475,-196.333,362.196,925.805,,,,,,,,,,,,,-573.468,205.127,809.93,-540.287,253.508,826.702,-560.472,210.249,771.821,-527.372,259.49,788.645,-468.332,349.977,1514.81,-566.943,318.251,1553.06,-446.134,467.504,1527.34,-529.755,522.532,1569.51
670,0,-195.353,555.935,1036.72,-194.841,474.04,988.641,-195.287,391.002,941.497,-196.098,363.497,925.811,,,,,,,,,,,,,-573.414,205.201,809.909,-540.263,253.545,826.749,-560.422,210.255,771.826,-527.543,258.466,789.494,-468.52,350.102,1514.72,-566.973,318.43,1553.08,-446.21,467.685,1527.51,-529.901,522.656,1569.52
671,0,-195.381,557.166,1036.65,-194.886,474.998,988.725,-195.149,392.201,941.477,-196.087,364.571,925.818,,,,,,,,,,,,,-573.358,205.207,809.955,-540.232,253.552,826.778,-560.364,210.292,771.882,-527.512,258.474,789.552,-468.337,350.102,1515.18,-567.056,318.591,1553.21,-446.395,467.945,1527.55,-530.046,522.821,1569.54
672,0,-195.497,558.388,1036.72,-194.848,476.193,988.804,-195.061,393.408,941.49,-195.836,365.895,925.805,,,,,,,,,,,,,-573.333,205.25,809.959,-540.208,253.581,826.846,-560.337,210.35,771.944,-527.518,258.514,789.625,-468.408,350.305,1515.35,-567.101,318.709,1553.3,-446.552,468.18,1527.6,-530.211,522.999,1569.56
673,0,-195.536,559.424,1036.74,-194.83,477.374,988.791,-194.912,394.585,941.481,-195.692,367.042,925.822,,,,,,,,,,,,,-573.296,205.262,810.065,-540.192,253.629,826.899,-560.285,210.288,771.965,-527.504,258.534,789.661,-468.649,350.414,1515.68,-567.144,318.832,1553.35,-446.707,468.402,1527.59,-530.364,523.159,1569.58
674,0,-195.622,560.649,1036.79,-194.792,478.782,988.739,-194.839,395.722,941.557,-195.725,368.133,925.849,,,,,,,,,,,,,-573.301,205.275,810.088,-540.093,253.582,826.875,-560.291,210.278,772.041,-527.47,258.504,789.751,-468.348,350.524,1515.77,-567.182,318.96,1553.42,-446.77,468.533,1527.67,-530.525,523.382,1569.62
675,0,-195.652,561.899,1036.65,-194.858,479.774,988.755,-194.805,396.931,941.527,-195.685,369.247,925.896,,,,,,,,,,,,,-573.282,205.316,810.104,-540.125,253.642,826.907,-560.325,210.12,772.069,-527.458,258.498,789.809,-468.593,350.68,1515.83,-567.203,319.092,1553.47,-446.815,468.632,1527.78,-530.678,523.552,1569.65
676,0,-195.783,563.047,1036.63,-194.887,480.966,988.782,-194.837,398.118,941.557,-195.551,370.582,925.868,,,,,,,,,,,,,-573.249,205.358,810.13,-540.13,253.751,826.908,-560.34,210.085,772.092,-527.49,258.523,789.871,-468.686,350.894,1515.84,-567.276,319.234,1553.6,-446.856,468.776,1527.89,-530.852,523.774,1569.72
677,0,-195.893,564.234,1036.79,-194.977,482.129,988.817,-194.897,399.292,941.543,-195.606,371.77,925.849,,,,,,,,,,,,,-573.261,205.352,810.163,-540.11,253.998,826.785,-560.416,209.912,772.148,-527.474,258.511,789.892,-468.623,351.09,1515.94,-567.278,319.373,1553.61,-446.94,468.923,1527.96,-530.977,523.947,1569.75
678,0,-195.981,565.406,1036.84,-194.941,483.484,988.699,-194.947,400.523,941.633,-195.799,372.868,925.914,,,,,,,,,,,,,-573.258,205.339,810.23,-540.125,254.102,826.801,-560.481,209.843,772.194,-527.48,258.506,789.944,-468.777,351.518,1515.64,-567.327,319.558,1553.71,-447.038,469.094,1527.99,-531.096,524.071,1569.79
679,0,-195.977,566.801,1036.8,-194.996,484.653,988.713,-194.912,401.707,941.614,-195.769,374.014,925.917,,,,,,,,,,,,,-573.259,205.34,810.256,-540.134,254.179,826.781,-560.533,209.748,772.238,-527.49,258.503,790.01,-468.641,351.538,1516.12,-567.331,319.677,1553.7,-447.216,469.373,1527.93,-531.178,524.203,1569.82
680,0,-195.892,568.277,1036.65,-195.016,485.811,988.833,-194.865,402.945,941.633,-195.539,375.448,925.966,,,,,,,,,,,,,-573.288,205.387,810.298,-540.141,254.225,826.732,-560.621,209.61,772.31,-527.492,258.506,790.025,-468.683,351.791,1516.11,-567.366,319.838,1553.76,-447.309,469.579,1528,-531.305,524.372,1569.85
681,0,-195.921,569.421,1036.83,-195.025,486.993,988.989,-194.765,404.227,941.656,-195.553,376.558,925.971,,,,,,,,,,,,,-573.309,205.394,810.33,-540.157,254.296,826.801,-560.682,209.509,772.345,-527.505,258.509,790.077,-468.665,351.995,1516.18,-567.41,319.98,1553.82,-447.452,469.842,1528.03,-531.461,524.552,1569.89
682,0,-195.747,570.715,1036.79,-194.81,488.419,988.885,-194.565,405.48,941.645,-195.157,377.93,925.944,,,,,,,,,,,,,-573.337,205.386,810.349,-540.181,254.283,826.8,-560.727,209.398,772.379,-527.527,258.477,790.116,-468.656,352.17,1516.22,-567.433,320.131,1553.83,-447.624,470.158,1528.04,-531.622,524.713,1569.94
683,0,-195.628,572.02,1036.83,-194.709,489.694,988.905,-194.291,406.738,941.695,-194.874,379.311,925.911,,,,,,,,,,,,,-573.337,205.415,810.385,-540.2,254.38,826.775,-560.801,209.322,772.41,-527.548,258.488,790.146,-468.853,352.527,1515.89,-567.42,320.302,1553.79,-447.708,470.392,1528.19,-531.8,524.963,1569.99
684,0,-195.562,573.385,1036.85,-194.594,490.833,988.969,-194.028,408.037,941.677,-194.712,380.32,925.949,,,,,,,,,,,,,-573.381,205.377,810.46,-540.211,254.42,826.799,-560.829,209.335,772.409,-527.58,258.475,790.16,-468.732,352.528,1516.37,-567.413,320.431,1553.77,-447.781,470.715,1528.29,-531.964,525.097,1570
685,0,-195.475,574.513,1036.85,-194.371,492.08,989.003,-193.685,409.302,941.62,-194.143,381.824,925.881,,,,,,,,,,,,,-573.42,205.406,810.439,-540.237,254.434,826.81,-560.852,209.285,772.455,-527.589,258.52,790.167,-468.928,352.954,1515.93,-567.44,320.591,1553.81,-447.98,470.945,1528.25,-532.176,525.341,1570.05
686,0,-195.401,575.773,1036.87,-194.186,493.421,988.985,-193.35,410.582,941.549,-193.959,382.935,925.867,,,,,,,,,,,,,-573.434,205.467,810.427,-540.28,254.445,826.815,-560.84,209.332,772.438,-527.631,258.459,790.232,-468.956,353.178,1515.96,-567.431,320.756,1553.82,-448.121,471.216,1528.22,-532.359,525.522,1570.06
687,0,-195.309,577.092,1036.72,-193.957,494.732,988.897,-193.06,411.899,941.517,-193.429,384.389,925.816,,,,,,,,,,,,,-573.488,205.42,810.488,-540.294,254.494,826.815,-560.822,209.469,772.286,-527.69,258.466,790.252,-468.947,353.381,1516.13,-567.415,320.949,1553.78,-448.277,471.432,1528.14,-532.57,525.667,1570.05
688,0,-195.397,578.334,1036.72,-193.789,495.947,988.823,-192.754,413.11,941.529,-193.098,385.698,925.773,,,,,,,,,,,,,-573.561,205.391,810.601,-540.338,254.556,826.827,-560.893,209.601,772.296,-527.603,258.879,789.953,-469.051,353.763,1515.96,-567.412,321.108,1553.8,-448.481,471.678,1528.05,-532.776,525.854,1570.03
