rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:01.471	1440786949180	171.397	130.85			192.544	136.918
00:00:01.474	1440786949183			150.251	124.783		
00:00:01.484	1440786949193						
00:00:01.487	1440786949196	171.606	130.993			192.854	136.244
00:00:01.490	1440786949199			150.358	125.742		
00:00:01.504	1440786949213	171.265	131.191			192.394	137.013
00:00:01.507	1440786949216			150.136	125.368		
00:00:01.517	1440786949226						
00:00:01.518	1440786949227						
00:00:01.521	1440786949230	172.005	131.257			193.07	136.411
00:00:01.524	1440786949233			150.941	126.104		
00:00:01.537	1440786949246	172.332	130.915			193.179	136.246
00:00:01.540	1440786949249			151.486	125.584		
00:00:01.551	1440786949260						
00:00:01.554	1440786949263	172.953	130.857			193.867	135.51
00:00:01.557	1440786949266			152.038	126.204		
00:00:01.571	1440786949280	173.492	130.654			194.351	135.809
00:00:01.574	1440786949283			152.633	125.498		
00:00:01.584	1440786949293						
00:00:01.587	1440786949296	174.054	130.778			194.847	135.543
00:00:01.590	1440786949299			153.261	126.013		
00:00:01.604	1440786949313	174.408	130.451			195.157	135.505
00:00:01.607	1440786949316			153.659	125.397		
00:00:01.617	1440786949326						
00:00:01.618	1440786949327						
00:00:01.621	1440786949330	174.724	130.458			195.476	135.042
00:00:01.624	1440786949333			153.973	125.874		
00:00:01.637	1440786949346	175.058	129.946			195.935	134.995
00:00:01.640	1440786949349			154.18	124.897		
00:00:01.650	1440786949359						
00:00:01.651	1440786949360						
00:00:01.654	1440786949363	175.243	130.058			196.077	134.617
00:00:01.657	1440786949366			154.409	125.499		
00:00:01.671	1440786949380	175.131	129.942			195.995	135.188
00:00:01.674	1440786949383			154.267	124.697		
00:00:01.683	1440786949392						
00:00:01.684	1440786949393						
00:00:01.687	1440786949396	174.972	129.851			195.837	134.62
00:00:01.690	1440786949399			154.107	125.083		
00:00:01.704	1440786949413	174.66	129.767			195.308	135.263
00:00:01.707	1440786949416			154.013	124.271		
00:00:01.718	1440786949427						
00:00:01.721	1440786949430	174.519	129.905			195.248	135.145
00:00:01.724	1440786949433			153.791	124.664		
00:00:01.737	1440786949446	173.999	129.947			194.448	135.953
00:00:01.740	1440786949449			153.55	123.942		
00:00:01.751	1440786949460						
00:00:01.754	1440786949463	173.689	129.748			194.102	134.957
00:00:01.757	1440786949466			153.275	124.539		
00:00:01.771	1440786949480	173.857	129.877			194.704	135.92
00:00:01.774	1440786949483			153.01	123.833		
00:00:01.784	1440786949493						
00:00:01.787	1440786949496	173.665	129.583			194.592	134.723
00:00:01.790	1440786949499			152.739	124.443		
00:00:01.804	1440786949513	173.514	129.819			194.547	135.681
00:00:01.807	1440786949516			152.481	123.957		
00:00:01.818	1440786949527						
00:00:01.821	1440786949530	172.668	130.156			193.064	135.738
00:00:01.824	1440786949533			152.273	124.575		
00:00:01.837	1440786949546	172.811	129.885			193.545	135.684
00:00:01.840	1440786949549			152.077	124.086		
00:00:01.851	1440786949560						
00:00:01.854	1440786949563	172.377	130.119			192.725	135.321
00:00:01.857	1440786949566			152.028	124.918		
00:00:01.871	1440786949580	172.962	130.173			193.802	135.894
00:00:01.874	1440786949583			152.123	124.451		
00:00:01.884	1440786949593						
00:00:01.887	1440786949596	173.124	130.168			194.092	135.092
00:00:01.890	1440786949599			152.155	125.245		
00:00:01.904	1440786949613	173.2	130.138			194.123	135.455
00:00:01.907	1440786949616			152.278	124.821		
00:00:01.918	1440786949627						
00:00:01.921	1440786949630	173.324	130.286			194.142	134.861
00:00:01.924	1440786949633			152.507	125.711		
00:00:01.937	1440786949646	173.837	130.344			194.983	135.486
00:00:01.940	1440786949649			152.69	125.202		
00:00:01.951	1440786949660						
00:00:01.954	1440786949663	173.387	130.361			193.936	134.788
00:00:01.957	1440786949666			152.838	125.934		
00:00:01.971	1440786949680	173.045	130.851			193.241	136.349
00:00:01.974	1440786949683			152.848	125.352		
00:00:01.984	1440786949693						
00:00:01.987	1440786949696	173.753	130.452			194.645	134.738
00:00:01.990	1440786949699			152.861	126.166		
00:00:02.004	1440786949713	173.789	130.653			194.663	135.712
00:00:02.007	1440786949716			152.914	125.594		
00:00:02.017	1440786949726						
00:00:02.018	1440786949727						
00:00:02.021	1440786949730	173.461	131.118			194.14	135.876
00:00:02.024	1440786949733			152.781	126.36		
00:00:02.037	1440786949746	173.941	130.738			195.079	135.822
00:00:02.040	1440786949749			152.803	125.654		
00:00:02.050	1440786949759						
00:00:02.051	1440786949760						
00:00:02.054	1440786949763	173.007	131.313			193.228	136.256
00:00:02.057	1440786949766			152.786	126.371		
00:00:02.071	1440786949780	173.463	131.099			194.205	136.407
00:00:02.074	1440786949783			152.721	125.792		
00:00:02.083	1440786949792						
00:00:02.084	1440786949793						
00:00:02.087	1440786949796	173.004	131.517			193.235	136.519
00:00:02.090	1440786949799			152.773	126.515		
00:00:02.104	1440786949813	173.664	131.498			194.635	137.056
00:00:02.107	1440786949816			152.692	125.939		
00:00:02.118	1440786949827						
00:00:02.121	1440786949830	173.857	131.242			195.007	135.817
00:00:02.124	1440786949833			152.707	126.666		
00:00:02.137	1440786949846	174.057	131.479			195.287	136.836
00:00:02.140	1440786949849			152.828	126.123		
00:00:02.151	1440786949860						
00:00:02.154	1440786949863	174.309	131.782			195.806	136.715
00:00:02.157	1440786949866			152.812	126.849		
00:00:02.171	1440786949880	174.161	131.834			195.512	137.353
00:00:02.174	1440786949883			152.81	126.315		
00:00:02.184	1440786949893						
00:00:02.187	1440786949896	174.105	131.542			195.345	136.25
00:00:02.190	1440786949899			152.864	126.835		
00:00:02.204	1440786949913	174.238	131.781			195.729	137.234
00:00:02.207	1440786949916			152.746	126.327		
00:00:02.218	1440786949927						
00:00:02.221	1440786949930	173.9	131.8			195.053	136.728
00:00:02.224	1440786949933			152.748	126.871		
00:00:02.237	1440786949946	174.387	131.803			195.751	137.038
00:00:02.240	1440786949949			153.023	126.568		
00:00:02.251	1440786949960						
00:00:02.254	1440786949963	176.792	132.899			195.66	138.534
00:00:02.257	1440786949966			157.925	127.265		
00:00:02.271	1440786949980	184.853	130.704			206.805	135.77
00:00:02.274	1440786949983			162.9	125.637		
00:00:02.284	1440786949993						
00:00:02.287	1440786949996	187.229	130.404			208.279	136.395
00:00:02.290	1440786949999			166.178	124.413		
00:00:02.304	1440786950013	191.164	128.911			211.996	136.058
00:00:02.307	1440786950016			170.333	121.764		
00:00:02.318	1440786950027						
00:00:02.321	1440786950030	214.76	136.017			214.76	136.017
00:00:02.324	1440786950033			0	0		
00:00:02.337	1440786950046	0	0			0	0
00:00:02.340	1440786950049			0	0		
00:00:02.351	1440786950060						
00:00:02.354	1440786950063	0	0			0	0
00:00:02.357	1440786950066			0	0		
00:00:02.371	1440786950080	0	0			0	0
00:00:02.374	1440786950083			0	0		
00:00:02.384	1440786950093						
00:00:02.387	1440786950096	0	0			0	0
00:00:02.390	1440786950099			0	0		
00:00:02.404	1440786950113	0	0			0	0
00:00:02.407	1440786950116			0	0		
00:00:02.418	1440786950127						
00:00:02.421	1440786950130	0	0			0	0
00:00:02.424	1440786950133			0	0		
00:00:02.437	1440786950146	0	0			0	0
00:00:02.440	1440786950149			0	0		
00:00:02.451	1440786950160						
00:00:02.454	1440786950163	0	0			0	0
00:00:02.457	1440786950166	220.687	153.783	201.222	144.39		
00:00:02.471	1440786950180	0	0			240.153	163.177
00:00:02.474	1440786950183	220.256	157.211	202.097	147.067		
00:00:02.484	1440786950193						
00:00:02.487	1440786950196	0	0			238.415	167.354
00:00:02.490	1440786950199	218.789	160.735	201.109	150.709		
00:00:02.504	1440786950213	0	0			236.469	170.76
00:00:02.507	1440786950216	219.069	162.512	200.86	152.81		
00:00:02.518	1440786950227						
00:00:02.521	1440786950230	0	0			237.278	172.215
00:00:02.524	1440786950233	218.798	163.555	201.003	155.407		
00:00:02.537	1440786950246	0	0			236.594	171.702
00:00:02.540	1440786950249	217.174	162.451	200.43	154.065		
00:00:02.551	1440786950260						
00:00:02.554	1440786950263	0	0			233.919	170.836
00:00:02.557	1440786950266	215.805	160.514	198.018	152.723		
