rec_time	UTC	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:02:15.456	1443463304262			220.743	156.329
00:02:15.462	1443463304268	183.756	156.274		
00:02:15.473	1443463304279			221.37	154.725
00:02:15.477	1443463304283				
00:02:15.479	1443463304285	183.498	156.545		
00:02:15.490	1443463304296			221.445	153.08
00:02:15.496	1443463304302	184.418	153.912		
00:02:15.506	1443463304312			220.672	151.6
00:02:15.510	1443463304316				
00:02:15.512	1443463304318	184.482	152.985		
00:02:15.523	1443463304329			220.067	151.986
00:02:15.529	1443463304335	183.764	151.957		
00:02:15.540	1443463304346			219.458	151.02
00:02:15.544	1443463304350				
00:02:15.546	1443463304352	182.773	152.22		
00:02:15.556	1443463304362			218.534	151.338
00:02:15.562	1443463304368	181.784	151.209		
00:02:15.573	1443463304379			217.571	150.653
00:02:15.577	1443463304383				
00:02:15.579	1443463304385	180.644	151.598		
00:02:15.590	1443463304396			216.58	151.081
00:02:15.596	1443463304402	179.584	150.701		
00:02:15.606	1443463304412			215.923	150.252
00:02:15.610	1443463304416				
00:02:15.612	1443463304418	178.506	151.133		
00:02:15.623	1443463304429			214.972	150.744
00:02:15.629	1443463304435	177.615	150.319		
00:02:15.640	1443463304446			214.251	150.156
00:02:15.644	1443463304450				
00:02:15.646	1443463304452	176.608	150.88		
00:02:15.656	1443463304462			213.583	150.562
00:02:15.662	1443463304468	175.633	150.014		
00:02:15.673	1443463304479			212.998	150.064
00:02:15.677	1443463304483				
00:02:15.679	1443463304485	174.724	150.564		
00:02:15.690	1443463304496			212.57	150.504
00:02:15.696	1443463304502	174.214	149.735		
00:02:15.706	1443463304512			212.258	149.832
00:02:15.710	1443463304516				
00:02:15.712	1443463304518	173.734	150.233		
00:02:15.723	1443463304529			212.015	150.408
00:02:15.729	1443463304535	173.477	149.542		
00:02:15.740	1443463304546			211.835	149.726
00:02:15.744	1443463304550				
00:02:15.746	1443463304552	173.049	150.105		
00:02:15.756	1443463304562			211.799	150.468
00:02:15.762	1443463304568	172.887	149.321		
00:02:15.773	1443463304579			211.654	149.894
00:02:15.777	1443463304583				
00:02:15.779	1443463304585	172.706	149.991		
00:02:15.790	1443463304596			211.729	150.487
00:02:15.796	1443463304602	172.576	149.274		
00:02:15.806	1443463304612			211.626	149.94
00:02:15.810	1443463304616				
00:02:15.812	1443463304618	172.563	149.888		
00:02:15.823	1443463304629			211.815	150.612
00:02:15.829	1443463304635	172.649	149.187		
00:02:15.840	1443463304646			212.027	149.964
00:02:15.844	1443463304650				
00:02:15.846	1443463304652	172.578	149.891		
00:02:15.856	1443463304662			212.358	150.647
00:02:15.862	1443463304668	172.921	149.371		
00:02:15.873	1443463304679			212.617	150.09
00:02:15.877	1443463304683				
00:02:15.879	1443463304685	172.98	149.997		
00:02:15.890	1443463304696			213.088	150.781
00:02:15.896	1443463304702	173.514	149.418		
00:02:15.906	1443463304712			213.482	150.214
00:02:15.910	1443463304716				
00:02:15.912	1443463304718	173.886	150.07		
00:02:15.923	1443463304729			213.932	150.886
00:02:15.929	1443463304735	174.241	149.455		
00:02:15.940	1443463304746			214.54	150.278
00:02:15.944	1443463304750				
00:02:15.946	1443463304752	174.729	150.002		
00:02:15.956	1443463304762			214.54	150.278
00:02:15.962	1443463304768	175.081	149.595		
00:02:15.973	1443463304779			215.588	150.197
00:02:15.977	1443463304783				
00:02:15.979	1443463304785	175.605	150.172		
00:02:15.990	1443463304796			216.534	150.836
00:02:15.996	1443463304802	176.238	149.547		
00:02:16.006	1443463304812			216.534	150.836
00:02:16.010	1443463304816				
00:02:16.012	1443463304818	178.879	150.8		
00:02:16.023	1443463304829			219.193	149.908
00:02:16.029	1443463304835	180.964	150.565		
00:02:16.040	1443463304846			219.327	149.239
00:02:16.044	1443463304850				
00:02:16.046	1443463304852	181.858	151.428		
00:02:16.056	1443463304862			219.327	149.239
00:02:16.062	1443463304868	181.883	150.831		
00:02:16.073	1443463304879			220.406	149.513
00:02:16.077	1443463304883				
00:02:16.079	1443463304885	182.019	151.474		
00:02:16.090	1443463304896			220.876	150.164
00:02:16.096	1443463304902	182.085	150.886		
00:02:16.106	1443463304912			220.876	150.164
00:02:16.110	1443463304916				
00:02:16.112	1443463304918	182.155	151.638		
00:02:16.123	1443463304929			221.515	150.263
00:02:16.129	1443463304935	182.34	151.146		
00:02:16.140	1443463304946			221.858	149.713
00:02:16.144	1443463304950				
00:02:16.146	1443463304952	182.391	151.712		
00:02:16.156	1443463304962			221.858	149.713
00:02:16.162	1443463304968	182.484	151.286		
00:02:16.173	1443463304979			222.42	149.839
00:02:16.177	1443463304983				
00:02:16.179	1443463304985	182.674	151.97		
00:02:16.190	1443463304996			222.816	150.426
00:02:16.196	1443463305002	182.984	151.361		
00:02:16.206	1443463305012			222.816	150.426
00:02:16.210	1443463305016				
00:02:16.212	1443463305018	183.251	151.991		
00:02:16.223	1443463305029			223.491	150.365
00:02:16.229	1443463305035	183.458	151.495		
00:02:16.240	1443463305046			223.6	149.681
00:02:16.244	1443463305050				
00:02:16.246	1443463305052	183.803	152.118		
00:02:16.256	1443463305062			223.6	149.681
00:02:16.262	1443463305068	183.84	151.412		
00:02:16.273	1443463305079			224.11	143.572
00:02:16.277	1443463305083				
00:02:16.279	1443463305085	183.998	151.857		
00:02:16.290	1443463305096			224.11	143.572
00:02:16.296	1443463305102	186.063	145.351		
00:02:16.306	1443463305112			224.11	143.572
00:02:16.310	1443463305116				
00:02:16.312	1443463305118	186.063	145.351		
00:02:16.323	1443463305129			224.11	143.572
00:02:16.329	1443463305135	186.063	145.351		
00:02:16.340	1443463305146			224.11	143.572
00:02:16.344	1443463305150				
00:02:16.346	1443463305152	186.063	145.351		
00:02:16.356	1443463305162			224.11	143.572
00:02:16.362	1443463305168	186.063	145.351		
00:02:16.373	1443463305179			224.11	143.572
00:02:16.377	1443463305183				
00:02:16.379	1443463305185	186.063	145.351		
00:02:16.390	1443463305196			224.11	143.572
00:02:16.396	1443463305202	186.063	145.351		
00:02:16.406	1443463305212			224.11	143.572
00:02:16.410	1443463305216				
00:02:16.412	1443463305218	186.063	145.351		
00:02:16.423	1443463305229			223.965	142.783
00:02:16.429	1443463305235	185.916	144.496		
00:02:16.440	1443463305246			223.597	142.195
00:02:16.444	1443463305250				
00:02:16.446	1443463305252	185.615	144.698		
00:02:16.456	1443463305262			223.597	142.195
00:02:16.462	1443463305268	185.496	143.679		
00:02:16.473	1443463305279			223.235	141.611
00:02:16.477	1443463305283				
00:02:16.479	1443463305285	185.248	141.788		
00:02:16.490	1443463305296			220.273	136.493
00:02:16.496	1443463305302	184.847	138.031		
00:02:16.506	1443463305312			220.273	136.493
00:02:16.510	1443463305316				
00:02:16.512	1443463305318	184.992	137.836		
00:02:16.523	1443463305329			220.323	135.485
00:02:16.529	1443463305335	184.405	136.727		
00:02:16.540	1443463305346			219.918	134.366
00:02:16.544	1443463305350				
00:02:16.546	1443463305352	184.166	136.688		
00:02:16.556	1443463305362			219.918	134.366
00:02:16.562	1443463305368	183.921	135.523		
00:02:16.573	1443463305379			219.702	134.569
00:02:16.577	1443463305383				
00:02:16.579	1443463305385	183.757	135.299		
00:02:16.590	1443463305396			219.969	131.881
00:02:16.596	1443463305402	184.845	132.081		
00:02:16.606	1443463305412			219.801	130.925
00:02:16.610	1443463305416				
00:02:16.612	1443463305418	185.041	131.999		
00:02:16.623	1443463305429			219.515	129.937
00:02:16.629	1443463305435	184.639	131.035		
00:02:16.640	1443463305446			219.401	130.213
00:02:16.644	1443463305450				
00:02:16.646	1443463305452	184.516	131.154		
00:02:16.656	1443463305462			219.364	129.239
00:02:16.662	1443463305468	184.358	130.18		
00:02:16.673	1443463305479			219.171	129.557
00:02:16.677	1443463305483				
00:02:16.679	1443463305485	184.145	130.522		
00:02:16.690	1443463305496			219.21	128.642
00:02:16.696	1443463305502	184.291	128.724		
00:02:16.706	1443463305512			219.634	127.254
00:02:16.710	1443463305516				
00:02:16.712	1443463305518	184.929	127.252		
00:02:16.723	1443463305529			218.894	125.668
00:02:16.729	1443463305535	184.73	126.175		
00:02:16.740	1443463305546			0	0
00:02:16.744	1443463305550				
00:02:16.746	1443463305552	184.491	126.621		
00:02:16.756	1443463305562			218.72	125.114
00:02:16.762	1443463305568	184.265	125.654		
00:02:16.773	1443463305579			218.56	125.618
00:02:16.777	1443463305583				
00:02:16.779	1443463305585	183.891	126.096		
00:02:16.790	1443463305596			0	0
00:02:16.796	1443463305602	183.741	125.313		
00:02:16.806	1443463305612			218.189	125.441
00:02:16.810	1443463305616				
00:02:16.812	1443463305618	183.272	125.665		
00:02:16.823	1443463305629			218.122	124.705
00:02:16.829	1443463305635	183.134	125.025		
00:02:16.840	1443463305646			0	0
00:02:16.844	1443463305650				
00:02:16.846	1443463305652	183.076	125.661		
00:02:16.856	1443463305662			217.882	124.825
00:02:16.862	1443463305668	182.795	125.062		
00:02:16.873	1443463305679			217.828	125.43
00:02:16.877	1443463305683				
00:02:16.879	1443463305685	182.512	125.826		
00:02:16.890	1443463305696			217.769	124.907
00:02:16.896	1443463305702	182.316	125.273		
00:02:16.906	1443463305712			217.722	125.62
00:02:16.910	1443463305716				
00:02:16.912	1443463305718	181.891	125.965		
00:02:16.923	1443463305729			218.004	125.047
00:02:16.929	1443463305735	181.678	125.312		
00:02:16.940	1443463305746			218.028	125.76
00:02:16.944	1443463305750				
00:02:16.946	1443463305752	181.343	126.426		
00:02:16.956	1443463305762			217.613	126.432
00:02:16.962	1443463305768	180.107	129.186		
00:02:16.973	1443463305779			216.304	132.062
00:02:16.977	1443463305783				
00:02:16.979	1443463305785	179.46	135.191		
00:02:16.990	1443463305796			216.084	136.213
00:02:16.996	1443463305802	180.453	138.441		
00:02:17.006	1443463305812			216.685	139.417
00:02:17.010	1443463305816				
00:02:17.012	1443463305818	179.896	140.877		
00:02:17.023	1443463305829			216.791	139.72
00:02:17.029	1443463305835	179.591	140.49		
00:02:17.040	1443463305846			216.944	140.126
00:02:17.044	1443463305850				
00:02:17.046	1443463305852	179.313	141.071		
00:02:17.056	1443463305862			216.965	139.526
00:02:17.062	1443463305868	179.004	140.49		
00:02:17.073	1443463305879			217.077	140.228
00:02:17.077	1443463305883				
00:02:17.079	1443463305885	178.731	141.029		
00:02:17.090	1443463305896			216.903	139.655
00:02:17.096	1443463305902	178.432	140.431		
00:02:17.106	1443463305912			217.108	140.175
00:02:17.110	1443463305916				
00:02:17.112	1443463305918	178.249	140.997		
00:02:17.123	1443463305929			217.033	139.752
00:02:17.129	1443463305935	178.199	140.503		
00:02:17.140	1443463305946			217.014	140.454
00:02:17.144	1443463305950				
00:02:17.146	1443463305952	178.238	141.117		
00:02:17.156	1443463305962			216.953	139.967
00:02:17.162	1443463305968	178.111	140.726		
00:02:17.173	1443463305979			216.96	140.63
00:02:17.177	1443463305983				
00:02:17.179	1443463305985	177.921	141.404		
00:02:17.190	1443463305996			216.174	139.756
00:02:17.196	1443463306002	175.389	139.907		
00:02:17.206	1443463306012			213.794	139.025
00:02:17.210	1443463306016				
00:02:17.212	1443463306018	175.087	139.14		
00:02:17.223	1443463306029			213.799	138.168
00:02:17.229	1443463306035	175.571	138.57		
00:02:17.240	1443463306046			214.035	138.899
00:02:17.244	1443463306050				
00:02:17.246	1443463306052	175.453	139.288		
00:02:17.256	1443463306062			214.06	138.381
00:02:17.262	1443463306068	175.392	138.788		
00:02:17.273	1443463306079			214.243	138.937
00:02:17.277	1443463306083				
00:02:17.279	1443463306085	175.437	139.375		
00:02:17.290	1443463306096			214.449	138.457
00:02:17.296	1443463306102	175.389	138.84		
00:02:17.306	1443463306112			214.382	139.124
00:02:17.310	1443463306116				
00:02:17.312	1443463306118	175.472	139.559		
00:02:17.323	1443463306129			214.57	138.515
00:02:17.329	1443463306135	175.372	139.001		
00:02:17.340	1443463306146			214.421	139.171
00:02:17.344	1443463306150				
00:02:17.346	1443463306152	175.38	139.545		
00:02:17.356	1443463306162			214.541	138.647
00:02:17.362	1443463306168	175.413	139.082		
00:02:17.373	1443463306179			214.583	139.357
00:02:17.377	1443463306183				
00:02:17.379	1443463306185	175.66	139.921		
00:02:17.390	1443463306196			215.791	140.102
00:02:17.396	1443463306202	175.641	141.187		
00:02:17.406	1443463306212			215.791	140.102
00:02:17.410	1443463306216				
00:02:17.412	1443463306218	175.641	141.187		
00:02:17.423	1443463306229			215.791	140.102
00:02:17.429	1443463306235	175.641	141.187		
00:02:17.440	1443463306246			215.791	140.102
00:02:17.444	1443463306250				
00:02:17.446	1443463306252	175.641	141.187		
00:02:17.456	1443463306262			215.791	140.102
00:02:17.462	1443463306268	175.641	141.187		
00:02:17.473	1443463306279			215.791	140.102
00:02:17.477	1443463306283				
00:02:17.479	1443463306285	175.641	141.187		
00:02:17.490	1443463306296			215.791	140.102
00:02:17.496	1443463306302	175.641	141.187		
00:02:17.506	1443463306312			215.791	140.102
00:02:17.510	1443463306316				
00:02:17.512	1443463306318	175.641	141.187		
00:02:17.523	1443463306329			215.791	140.102
00:02:17.529	1443463306335	175.641	141.187		
00:02:17.540	1443463306346			215.791	140.102
00:02:17.544	1443463306350				
00:02:17.546	1443463306352	175.641	141.187		
00:02:17.556	1443463306362			215.105	141.023
00:02:17.562	1443463306368	174.76	143.675		
00:02:17.573	1443463306379			214.384	144.778
00:02:17.577	1443463306383				
00:02:17.579	1443463306385	175.286	145.619		
00:02:17.590	1443463306396			214.802	144.176
00:02:17.596	1443463306402	175.183	144.954		
00:02:17.606	1443463306412			214.995	144.841
00:02:17.610	1443463306416				
00:02:17.612	1443463306418	175.145	145.686		
00:02:17.623	1443463306429			215.091	144.361
00:02:17.629	1443463306435	175.166	145.114		
00:02:17.640	1443463306446			215.184	144.986
00:02:17.644	1443463306450				
00:02:17.646	1443463306452	175.294	145.937		
00:02:17.656	1443463306462			215.382	144.523
00:02:17.662	1443463306468	175.291	145.366		
00:02:17.673	1443463306479			215.404	145.157
00:02:17.677	1443463306483				
00:02:17.679	1443463306485	175.273	146.059		
00:02:17.690	1443463306496			215.464	144.633
00:02:17.696	1443463306502	175.212	145.446		
00:02:17.706	1443463306512			215.593	145.166
00:02:17.710	1443463306516				
00:02:17.712	1443463306518	175.265	146.097		
00:02:17.723	1443463306529			215.741	144.604
00:02:17.729	1443463306535	175.263	145.436		
00:02:17.740	1443463306546			215.76	145.272
00:02:17.744	1443463306550				
00:02:17.746	1443463306552	175.265	146.195		
00:02:17.756	1443463306562			215.847	144.685
00:02:17.762	1443463306568	175.666	145.57		
00:02:17.773	1443463306579			216.119	145.231
00:02:17.777	1443463306583				
00:02:17.779	1443463306585	175.914	146.309		
00:02:17.790	1443463306596			216.239	144.713
00:02:17.796	1443463306602	176.053	145.792		
00:02:17.806	1443463306612			216.547	145.367
00:02:17.810	1443463306616				
00:02:17.812	1443463306618	176.313	146.457		
00:02:17.823	1443463306629			216.898	144.862
00:02:17.829	1443463306635	176.639	145.992		
00:02:17.840	1443463306646			217.105	145.527
00:02:17.844	1443463306650				
00:02:17.846	1443463306652	176.838	146.601		
00:02:17.856	1443463306662			217.357	145.051
00:02:17.862	1443463306668	177.007	146.134		
00:02:17.873	1443463306679			217.507	145.815
00:02:17.877	1443463306683				
00:02:17.879	1443463306685	177.354	146.888		
00:02:17.890	1443463306696			217.738	145.284
00:02:17.896	1443463306702	177.552	146.521		
00:02:17.906	1443463306712			218.378	146.321
00:02:17.910	1443463306716				
00:02:17.912	1443463306718	179.824	148.354		
00:02:17.923	1443463306729			220.714	147.531
00:02:17.929	1443463306735	181.337	148.923		
00:02:17.940	1443463306746			220.66	148.172
00:02:17.944	1443463306750				
00:02:17.946	1443463306752	181.791	149.495		
00:02:17.956	1443463306762			221.337	147.654
00:02:17.962	1443463306768	182.178	149.146		
00:02:17.973	1443463306779			221.768	148.534
00:02:17.977	1443463306783				
00:02:17.979	1443463306785	182.492	149.866		
00:02:17.990	1443463306796			222.174	148.001
00:02:17.996	1443463306802	183.112	149.631		
00:02:18.006	1443463306812			222.65	148.752
00:02:18.010	1443463306816				
00:02:18.012	1443463306818	183.666	150.427		
00:02:18.023	1443463306829			222.988	148.394
00:02:18.029	1443463306835	184.072	150.065		
00:02:18.040	1443463306846			223.344	149.155
00:02:18.044	1443463306850				
00:02:18.046	1443463306852	184.568	151.055		
00:02:18.056	1443463306862			223.776	148.858
00:02:18.062	1443463306868	184.845	150.725		
00:02:18.073	1443463306879			224.219	149.573
00:02:18.077	1443463306883				
00:02:18.079	1443463306885	185.039	151.526		
00:02:18.090	1443463306896			224.407	149.216
00:02:18.096	1443463306902	185.253	151.228		
00:02:18.106	1443463306912			224.728	150.113
00:02:18.110	1443463306916				
00:02:18.112	1443463306918	185.286	152.176		
00:02:18.123	1443463306929			224.72	150.218
00:02:18.129	1443463306935	186.116	154.239		
00:02:18.140	1443463306946			226.027	156.986
00:02:18.144	1443463306950				
00:02:18.146	1443463306952	189.172	163.729		
00:02:18.156	1443463306962			227.376	164.397
00:02:18.162	1443463306968	191.72	170.053		
00:02:18.173	1443463306979			228.405	170.496
00:02:18.177	1443463306983				
00:02:18.179	1443463306985	193.049	174.844		
00:02:18.190	1443463306996			228.81	171.782
00:02:18.196	1443463307002	192.453	174.539		
00:02:18.206	1443463307012			229.247	172.414
00:02:18.210	1443463307016				
00:02:18.212	1443463307018	192.096	175.35		
00:02:18.223	1443463307029			229.296	172.034
00:02:18.229	1443463307035	191.915	174.779		
00:02:18.240	1443463307046			229.002	172.579
00:02:18.244	1443463307050				
00:02:18.246	1443463307052	191.457	175.482		
00:02:18.256	1443463307062			229.098	172.188
00:02:18.262	1443463307068	191.206	174.988		
00:02:18.273	1443463307079			229.182	172.867
00:02:18.277	1443463307083				
00:02:18.279	1443463307085	191.124	175.611		
00:02:18.290	1443463307096			228.612	172.428
00:02:18.296	1443463307102	190.81	175.146		
00:02:18.306	1443463307112			228.553	172.708
00:02:18.310	1443463307116				
00:02:18.312	1443463307118	190.479	175.671		
00:02:18.323	1443463307129			228.493	172.321
00:02:18.329	1443463307135	190.181	174.994		
00:02:18.340	1443463307146			228.32	172.935
00:02:18.344	1443463307150				
00:02:18.346	1443463307152	189.865	175.71		
00:02:18.356	1443463307162			227.85	172.252
00:02:18.362	1443463307168	189.772	175.115		
00:02:18.373	1443463307179			228.059	173.012
00:02:18.377	1443463307183				
00:02:18.379	1443463307185	189.432	175.725		
00:02:18.390	1443463307196			227.463	172.284
00:02:18.396	1443463307202	189.248	175.016		
00:02:18.406	1443463307212			227.306	172.642
00:02:18.410	1443463307216				
00:02:18.412	1443463307218	189.042	175.596		
00:02:18.423	1443463307229			226.995	172.072
00:02:18.429	1443463307235	188.742	175.263		
00:02:18.440	1443463307246			226.976	172.695
00:02:18.444	1443463307250				
00:02:18.446	1443463307252	188.405	175.846		
00:02:18.456	1443463307262			226.477	172.189
00:02:18.462	1443463307268	188.236	175.199		
00:02:18.473	1443463307279			226.322	172.611
00:02:18.477	1443463307283				
00:02:18.479	1443463307285	187.779	175.806		
00:02:18.490	1443463307296			225.758	172.025
00:02:18.496	1443463307302	187.586	175.261		
00:02:18.506	1443463307312			225.75	172.553
00:02:18.510	1443463307316				
00:02:18.512	1443463307318	187.138	175.752		
00:02:18.523	1443463307329			227.856	177.131
00:02:18.529	1443463307335	189.875	179.339		
00:02:18.540	1443463307346			227.856	177.131
00:02:18.544	1443463307350				
00:02:18.546	1443463307352	189.875	179.339		
00:02:18.556	1443463307362			227.856	177.131
00:02:18.562	1443463307368	189.875	179.339		
00:02:18.573	1443463307379			227.856	177.131
00:02:18.577	1443463307383				
00:02:18.579	1443463307385	189.875	179.339		
00:02:18.590	1443463307396			227.856	177.131
00:02:18.596	1443463307402	189.875	179.339		
00:02:18.606	1443463307412			227.856	177.131
00:02:18.610	1443463307416				
00:02:18.612	1443463307418	189.875	179.339		
00:02:18.623	1443463307429			227.856	177.131
00:02:18.629	1443463307435	189.875	179.339		
00:02:18.640	1443463307446			227.856	177.131
00:02:18.644	1443463307450				
00:02:18.646	1443463307452	189.875	179.339		
00:02:18.656	1443463307462			227.856	177.131
00:02:18.662	1443463307468	189.875	179.339		
00:02:18.673	1443463307479			227.856	177.131
00:02:18.677	1443463307483				
00:02:18.679	1443463307485	189.875	179.339		
00:02:18.690	1443463307496			226.694	176.696
00:02:18.696	1443463307502	189.241	178.479		
00:02:18.706	1443463307512			227.218	177.365
00:02:18.710	1443463307516				
00:02:18.712	1443463307518	188.985	178.769		
00:02:18.723	1443463307529			226.754	176.26
00:02:18.729	1443463307535	188.553	177.922		
00:02:18.740	1443463307546			226.652	176.738
00:02:18.744	1443463307550				
00:02:18.746	1443463307552	188.152	178.391		
00:02:18.756	1443463307562			226.594	175.477
00:02:18.762	1443463307568	187.847	177.678		
00:02:18.773	1443463307579			226.035	176.028
00:02:18.777	1443463307583				
00:02:18.779	1443463307585	187.48	177.989		
00:02:18.790	1443463307596			225.658	175.382
00:02:18.796	1443463307602	187.07	177.215		
00:02:18.806	1443463307612			225.605	175.254
00:02:18.810	1443463307616				
00:02:18.812	1443463307618	186.717	177.786		
00:02:18.823	1443463307629			225.658	174.963
00:02:18.829	1443463307635	186.636	176.771		
00:02:18.840	1443463307646			225.29	175.202
00:02:18.844	1443463307650				
00:02:18.846	1443463307652	186.496	177.353		
00:02:18.856	1443463307662			224.86	174.35
00:02:18.862	1443463307668	186.241	176.586		
00:02:18.873	1443463307679			224.762	174.842
00:02:18.877	1443463307683				
00:02:18.879	1443463307685	186.053	176.943		
00:02:18.890	1443463307696			224.777	174.236
00:02:18.896	1443463307702	185.919	176.33		
00:02:18.906	1443463307712			224.888	174.564
00:02:18.910	1443463307716				
00:02:18.912	1443463307718	185.753	176.889		
00:02:18.923	1443463307729			224.74	174.256
00:02:18.929	1443463307735	185.824	176.333		
00:02:18.940	1443463307746			224.698	174.549
00:02:18.944	1443463307750				
00:02:18.946	1443463307752	185.973	176.899		
00:02:18.956	1443463307762			224.673	174.095
00:02:18.962	1443463307768	185.897	176.147		
00:02:18.973	1443463307779			224.599	174.476
00:02:18.977	1443463307783				
00:02:18.979	1443463307785	185.944	176.912		
00:02:18.990	1443463307796			224.876	174.229
00:02:18.996	1443463307802	185.907	176.262		
00:02:19.006	1443463307812			224.577	174.566
00:02:19.010	1443463307816				
00:02:19.012	1443463307818	185.903	176.883		
00:02:19.023	1443463307829			224.757	174.278
00:02:19.029	1443463307835	185.925	176.224		
00:02:19.040	1443463307846			224.702	174.612
00:02:19.044	1443463307850				
00:02:19.046	1443463307852	186.088	176.87		
00:02:19.056	1443463307862			225.046	174.435
00:02:19.062	1443463307868	186.048	176.325		
00:02:19.073	1443463307879			224.789	174.61
00:02:19.077	1443463307883				
00:02:19.079	1443463307885	186.066	176.835		
00:02:19.090	1443463307896			224.998	174.596
00:02:19.096	1443463307902	186.122	176.293		
00:02:19.106	1443463307912			224.857	174.753
00:02:19.110	1443463307916				
00:02:19.112	1443463307918	186.007	176.74		
00:02:19.123	1443463307929			225.052	173.976
00:02:19.129	1443463307935	186.006	176.262		
00:02:19.140	1443463307946			225.149	174.809
00:02:19.144	1443463307950				
00:02:19.146	1443463307952	186.058	176.813		
00:02:19.156	1443463307962			225.131	174.181
00:02:19.162	1443463307968	186.051	176.209		
00:02:19.173	1443463307979			225.175	174.969
00:02:19.177	1443463307983				
00:02:19.179	1443463307985	186.172	176.877		
00:02:19.190	1443463307996			225.091	174.348
00:02:19.196	1443463308002	186.155	176.342		
00:02:19.206	1443463308012			225.187	175.055
00:02:19.210	1443463308016				
00:02:19.212	1443463308018	186.18	176.843		
00:02:19.223	1443463308029			224.984	173.484
00:02:19.229	1443463308035	185.99	174.41		
00:02:19.240	1443463308046			225.055	172.184
00:02:19.244	1443463308050				
00:02:19.246	1443463308052	186.541	173.109		
00:02:19.256	1443463308062			225.117	170.495
00:02:19.262	1443463308068	186.714	172.461		
00:02:19.273	1443463308079			225.391	171.464
00:02:19.277	1443463308083				
00:02:19.279	1443463308085	186.724	172.874		
00:02:19.290	1443463308096			225.295	170.473
00:02:19.296	1443463308102	186.81	172.051		
00:02:19.306	1443463308112			225.785	170.85
00:02:19.310	1443463308116				
00:02:19.312	1443463308118	186.78	172.61		
00:02:19.323	1443463308129			225.777	170.222
00:02:19.329	1443463308135	186.804	171.949		
00:02:19.340	1443463308146			225.401	170.53
00:02:19.344	1443463308150				
00:02:19.346	1443463308152	186.856	172.317		
00:02:19.356	1443463308162			225.792	169.776
00:02:19.362	1443463308168	186.918	171.575		
00:02:19.373	1443463308179			225.903	170.014
00:02:19.377	1443463308183				
00:02:19.379	1443463308185	187.193	171.766		
00:02:19.390	1443463308196			225.834	169.075
00:02:19.396	1443463308202	187.341	170.986		
00:02:19.406	1443463308212			225.88	169.725
00:02:19.410	1443463308216				
00:02:19.412	1443463308218	187.494	171.354		
00:02:19.423	1443463308229			225.991	168.572
00:02:19.429	1443463308235	187.672	170.345		
00:02:19.440	1443463308246			226.178	168.733
00:02:19.444	1443463308250				
00:02:19.446	1443463308252	188.03	170.561		
00:02:19.456	1443463308262			226.277	167.999
00:02:19.462	1443463308268	188.22	169.719		
00:02:19.473	1443463308279			226.414	168.182
00:02:19.477	1443463308283				
00:02:19.479	1443463308285	188.452	170.049		
00:02:19.490	1443463308296			226.934	167.291
00:02:19.496	1443463308302	188.64	169.161		
00:02:19.506	1443463308312			227.22	167.874
00:02:19.510	1443463308316				
00:02:19.512	1443463308318	188.874	169.564		
00:02:19.523	1443463308329			227.37	167.01
00:02:19.529	1443463308335	189.241	168.71		
00:02:19.540	1443463308346			227.473	167.222
00:02:19.544	1443463308350				
00:02:19.546	1443463308352	189.258	169.221		
00:02:19.556	1443463308362			227.842	166.532
00:02:19.562	1443463308368	189.495	168.461		
00:02:19.573	1443463308379			227.833	166.964
00:02:19.577	1443463308383				
00:02:19.579	1443463308385	189.611	168.859		
00:02:19.590	1443463308396			228.371	166.126
00:02:19.596	1443463308402	189.916	168.085		
00:02:19.606	1443463308412			228.55	166.47
00:02:19.610	1443463308416				
00:02:19.612	1443463308418	189.995	168.857		
00:02:19.623	1443463308429			228.769	166.134
00:02:19.629	1443463308435	190.046	168.268		
00:02:19.640	1443463308446			228.847	166.608
00:02:19.644	1443463308450				
00:02:19.646	1443463308452	191.105	169.285		
00:02:19.656	1443463308462			232.469	168.25
00:02:19.662	1443463308468	193.57	170.933		
00:02:19.673	1443463308479			232.469	168.25
00:02:19.677	1443463308483				
00:02:19.679	1443463308485	193.57	170.933		
00:02:19.690	1443463308496			232.469	168.25
00:02:19.696	1443463308502	193.57	170.933		
00:02:19.706	1443463308512			232.469	168.25
00:02:19.710	1443463308516				
00:02:19.712	1443463308518	193.57	170.933		
00:02:19.723	1443463308529			232.469	168.25
00:02:19.729	1443463308535	193.57	170.933		
00:02:19.740	1443463308546			232.469	168.25
00:02:19.744	1443463308550				
00:02:19.746	1443463308552	193.57	170.933		
00:02:19.756	1443463308562			232.469	168.25
00:02:19.762	1443463308568	193.57	170.933		
00:02:19.773	1443463308579			232.469	168.25
00:02:19.777	1443463308583				
00:02:19.779	1443463308585	193.57	170.933		
00:02:19.790	1443463308596			232.469	168.25
00:02:19.796	1443463308602	193.57	170.933		
00:02:19.806	1443463308612			232.469	168.25
00:02:19.810	1443463308616				
00:02:19.812	1443463308618	193.57	170.933		
00:02:19.823	1443463308629			232.395	167.906
00:02:19.829	1443463308635	193.491	170.337		
00:02:19.840	1443463308646			232.54	168.746
00:02:19.844	1443463308650				
00:02:19.846	1443463308652	193.644	171.262		
