rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:00.399	1440786261122	177.276	130.791	156.559	124.587		
00:00:00.410	1440786261133					197.993	136.994
00:00:00.416	1440786261139	177.183	130.779	156.387	125.227		
00:00:00.422	1440786261145						
00:00:00.423	1440786261146						
00:00:00.427	1440786261150					197.979	136.331
00:00:00.432	1440786261155	177.13	130.798	156.43	124.67		
00:00:00.443	1440786261166					197.829	136.925
00:00:00.449	1440786261172	177.091	130.802	156.347	125.228		
00:00:00.455	1440786261178						
00:00:00.456	1440786261179						
00:00:00.460	1440786261183					197.834	136.377
00:00:00.466	1440786261189	177.122	130.853	156.438	124.744		
00:00:00.477	1440786261200					197.806	136.962
00:00:00.482	1440786261205	176.964	130.797	156.314	125.314		
00:00:00.488	1440786261211						
00:00:00.489	1440786261212						
00:00:00.493	1440786261216					197.615	136.28
00:00:00.499	1440786261222	176.939	130.925	156.266	124.764		
00:00:00.510	1440786261233					197.611	137.086
00:00:00.516	1440786261239	176.8	130.904	156.047	125.261		
00:00:00.523	1440786261246						
00:00:00.527	1440786261250					197.554	136.547
00:00:00.532	1440786261255	176.726	130.974	155.96	124.755		
00:00:00.543	1440786261266					197.492	137.192
00:00:00.549	1440786261272	176.698	131.002	155.948	125.359		
00:00:00.556	1440786261279						
00:00:00.560	1440786261283					197.448	136.646
00:00:00.566	1440786261289	176.654	131.073	155.907	124.841		
00:00:00.577	1440786261300					197.401	137.305
00:00:00.582	1440786261305	176.642	131.04	155.854	125.397		
00:00:00.589	1440786261312						
00:00:00.593	1440786261316					197.431	136.683
00:00:00.599	1440786261322	176.66	131.054	155.887	124.84		
00:00:00.610	1440786261333					197.432	137.269
00:00:00.616	1440786261339	176.572	130.984	155.845	125.471		
00:00:00.623	1440786261346						
00:00:00.627	1440786261350					197.3	136.497
00:00:00.632	1440786261355	176.675	131.052	155.864	124.905		
00:00:00.643	1440786261366					197.487	137.2
00:00:00.649	1440786261372	176.628	131	155.798	125.531		
00:00:00.656	1440786261379						
00:00:00.660	1440786261383					197.458	136.469
00:00:00.666	1440786261389	176.71	130.983	155.908	124.96		
00:00:00.677	1440786261400					197.513	137.007
00:00:00.682	1440786261405	176.554	131.001	155.688	125.58		
00:00:00.689	1440786261412						
00:00:00.693	1440786261416					197.419	136.421
00:00:00.699	1440786261422	176.643	131.07	155.826	125.02		
00:00:00.710	1440786261433					197.46	137.12
00:00:00.716	1440786261439	176.579	131.606	155.864	125.94		
00:00:00.723	1440786261446						
00:00:00.727	1440786261450					197.293	137.272
00:00:00.732	1440786261455	176.719	132.024	156.036	126.138		
00:00:00.743	1440786261466					197.401	137.911
00:00:00.749	1440786261472	176.657	131.995	155.945	126.54		
00:00:00.756	1440786261479						
00:00:00.760	1440786261483					197.369	137.45
00:00:00.766	1440786261489	176.758	131.986	155.986	126.038		
00:00:00.777	1440786261500					197.53	137.934
00:00:00.782	1440786261505	176.706	132.009	155.997	126.554		
00:00:00.789	1440786261512						
00:00:00.793	1440786261516					197.415	137.465
00:00:00.799	1440786261522	176.782	131.95	156.006	125.914		
00:00:00.810	1440786261533					197.558	137.987
00:00:00.816	1440786261539	176.694	131.981	156.031	126.498		
00:00:00.823	1440786261546						
00:00:00.827	1440786261550					197.357	137.464
00:00:00.832	1440786261555	176.813	131.908	156.058	125.861		
00:00:00.843	1440786261566					197.569	137.956
00:00:00.849	1440786261572	176.759	132.017	156.075	126.47		
00:00:00.856	1440786261579						
00:00:00.860	1440786261583					197.443	137.563
00:00:00.866	1440786261589	176.822	131.904	156.098	125.874		
00:00:00.877	1440786261600					197.546	137.934
00:00:00.882	1440786261605	176.79	131.892	156.123	126.405		
00:00:00.889	1440786261612						
00:00:00.893	1440786261616					197.458	137.38
00:00:00.899	1440786261622	176.867	131.908	156.104	125.862		
00:00:00.910	1440786261633					197.63	137.954
00:00:00.916	1440786261639	176.792	131.842	156.043	126.36		
00:00:00.923	1440786261646						
00:00:00.927	1440786261650					197.542	137.324
00:00:00.932	1440786261655	176.849	131.92	156.113	125.859		
00:00:00.943	1440786261666					197.584	137.981
00:00:00.949	1440786261672	176.798	131.939	156.002	126.397		
00:00:00.956	1440786261679						
00:00:00.960	1440786261683					197.594	137.481
00:00:00.966	1440786261689	176.829	131.932	156.055	125.874		
00:00:00.977	1440786261700					197.603	137.99
00:00:00.982	1440786261705	176.779	131.871	156.015	126.409		
00:00:00.989	1440786261712						
00:00:00.993	1440786261716					197.543	137.333
00:00:00.999	1440786261722	176.828	131.879	156.007	125.832		
00:00:01.010	1440786261733					197.649	137.926
00:00:01.016	1440786261739	176.778	131.914	155.988	126.399		
00:00:01.023	1440786261746						
00:00:01.027	1440786261750					197.567	137.428
00:00:01.032	1440786261755	176.861	131.907	156.012	125.884		
00:00:01.043	1440786261766					197.71	137.931
00:00:01.049	1440786261772	176.832	131.922	156.023	126.476		
00:00:01.056	1440786261779						
00:00:01.060	1440786261783					197.641	137.369
00:00:01.066	1440786261789	176.93	131.866	156.08	125.863		
00:00:01.077	1440786261800					197.781	137.869
00:00:01.082	1440786261805	176.861	131.876	156.027	126.457		
00:00:01.089	1440786261812						
00:00:01.093	1440786261816					197.694	137.294
00:00:01.099	1440786261822	176.899	131.883	156.077	125.927		
00:00:01.110	1440786261833					197.721	137.839
00:00:01.116	1440786261839	176.814	131.843	155.965	126.425		
00:00:01.123	1440786261846						
00:00:01.127	1440786261850					197.663	137.26
00:00:01.132	1440786261855	176.86	131.898	155.976	125.917		
00:00:01.143	1440786261866					197.744	137.88
00:00:01.149	1440786261872	177.026	132.015	155.947	126.426		
00:00:01.156	1440786261879						
00:00:01.160	1440786261883					198.105	137.605
00:00:01.166	1440786261889	177.018	131.782	155.931	125.958		
00:00:01.177	1440786261900					198.105	137.605
00:00:01.182	1440786261905	177.018	131.782	155.931	125.958		
00:00:01.189	1440786261912						
00:00:01.193	1440786261916					198.105	137.605
00:00:01.199	1440786261922	177.018	131.782	155.931	125.958		
00:00:01.210	1440786261933					198.105	137.605
00:00:01.216	1440786261939	177.018	131.782	155.931	125.958		
00:00:01.223	1440786261946						
00:00:01.227	1440786261950					198.105	137.605
00:00:01.232	1440786261955	177.018	131.782	155.931	125.958		
00:00:01.243	1440786261966					198.105	137.605
00:00:01.249	1440786261972	177.018	131.782	155.931	125.958		
00:00:01.256	1440786261979						
00:00:01.260	1440786261983					198.105	137.605
00:00:01.266	1440786261989	177.018	131.782	155.931	125.958		
00:00:01.277	1440786262000					198.105	137.605
00:00:01.282	1440786262005	177.018	131.782	155.931	125.958		
00:00:01.289	1440786262012						
00:00:01.293	1440786262016					198.105	137.605
00:00:01.299	1440786262022	177.018	131.782	155.931	125.958		
00:00:01.310	1440786262033					198.105	137.605
00:00:01.316	1440786262039	177.018	131.782	155.931	125.958		
00:00:01.323	1440786262046						
00:00:01.327	1440786262050					198.105	137.605
00:00:01.332	1440786262055	177.018	131.782	155.931	125.958		
00:00:01.343	1440786262066					198.105	137.605
00:00:01.349	1440786262072	177.018	131.782	155.931	125.958		
00:00:01.356	1440786262079						
00:00:01.360	1440786262083					198.105	137.605
00:00:01.366	1440786262089	177.018	131.782	155.931	125.958		
00:00:01.377	1440786262100					198.105	137.605
00:00:01.382	1440786262105	177.018	131.782	155.931	125.958		
00:00:01.389	1440786262112						
00:00:01.393	1440786262116					198.105	137.605
00:00:01.399	1440786262122	177.018	131.782	155.931	125.958		
00:00:01.410	1440786262133					198.105	137.605
00:00:01.416	1440786262139	177.018	131.782	155.931	125.958		
00:00:01.423	1440786262146						
00:00:01.427	1440786262150					198.105	137.605
00:00:01.432	1440786262155	177.018	131.782	155.931	125.958		
00:00:01.443	1440786262166					198.105	137.605
00:00:01.449	1440786262172	177.018	131.782	155.931	125.958		
00:00:01.456	1440786262179						
00:00:01.460	1440786262183					198.105	137.605
00:00:01.466	1440786262189	177.018	131.782	155.931	125.958		
00:00:01.477	1440786262200					198.105	137.605
00:00:01.482	1440786262205	177.018	131.782	155.931	125.958		
00:00:01.489	1440786262212						
00:00:01.493	1440786262216					198.105	137.605
00:00:01.499	1440786262222	177.018	131.782	155.931	125.958		
00:00:01.510	1440786262233					198.105	137.605
00:00:01.516	1440786262239	177.018	131.782	155.931	125.958		
00:00:01.523	1440786262246						
00:00:01.527	1440786262250					198.105	137.605
00:00:01.532	1440786262255	177.018	131.782	155.931	125.958		
00:00:01.543	1440786262266					198.105	137.605
00:00:01.549	1440786262272	177.018	131.782	155.931	125.958		
00:00:01.556	1440786262279						
00:00:01.560	1440786262283					198.105	137.605
00:00:01.566	1440786262289	177.018	131.782	155.931	125.958		
00:00:01.577	1440786262300					198.105	137.605
00:00:01.582	1440786262305	177.018	131.782	155.931	125.958		
00:00:01.589	1440786262312						
00:00:01.593	1440786262316					198.105	137.605
00:00:01.599	1440786262322	177.018	131.782	155.931	125.958		
00:00:01.610	1440786262333					198.105	137.605
00:00:01.616	1440786262339	177.08	131.512	155.931	125.958		
00:00:01.623	1440786262346						
00:00:01.627	1440786262350					198.229	137.065
00:00:01.632	1440786262355	176.978	131.475	155.869	125.324		
